idx,saq1_1,saq1_2,saq2_1,saq2_2,saq3_1,saq3_2,saq4_1,saq4_2,saq5_1,saq5_2,saq6_1,saq6_2,saq7_1,saq7_2,saq8_1,saq8_2,saq9_1,saq9_2,saq10_1,saq10_2,saq11_1,saq11_2,saq12_1,saq12_2,saq13_1,saq13_2,saq14_1,saq14_2,saq15_1,saq15_2,saq16_1,saq16_2,saq17_1,saq17_2,saq18_1,saq18_2,saq19_1,saq19_2,saq20_1,saq20_2,saq21_1,saq21_2,saq22_1,saq22_2,saq23_1,saq23_2,saq24_1,saq24_2,saq25_1,saq25_2,saq26_1,saq26_2,saq27_1,saq27_2,saq28_1,saq28_2,saq29_1,saq29_2,saq30_1,saq30_2,saq31_1,saq31_2,saq32_1,saq32_2,saq33_1,saq33_2,saq34_1,saq34_2,saq35_1,saq35_2,saq36_1,saq36_2,saq37_1,saq37_2,saq38_1,saq38_2,saq39_1,saq39_2,saq40_1,saq40_2,saq41_1,saq41_2,saq42_1,saq42_2,saq43_1,saq43_2,saq44_1,saq44_2,vq1,vq2,vq3,vq4,vq5,vq6,vq7,vq8,vq9,vq10,vq11,vq12,vq13,bq1,bq2,bq3,bq4,bq5,bq5_1,bq6,bq7,bq8_1,bq8_2,bq8_3,bq9,bq10,bq11,bq12_1,bq12_2,bq12_3,bq12_4,bq12_5,bq13_1,bq13_2,bq13_3,bq14_1,bq14_2,bq14_3,bq14_4,bq14_5,bq14_6,bq14_7,bq15,bq16_1,bq16_2,bq16_3,bq16_4,bq16_5,bq16_6,bq16_7,bq16_8,bq16_9,bq16_10,bq17,bq18_1,bq18_2,bq18_3,bq18_4,bq18_5,bq18_6,bq18_7,bq18_8,bq18_9,bq19,bq20,bq21_1,bq21_2,bq21_3,bq21_4,bq22_1,bq22_2,bq22_3,bq22_4,bq22_5,bq22_6,bq23_1,bq23_2,bq23_3,bq24,bq25,bq26,bq27_1,bq27_2,bq28,bq29,bq30_1,bq30_2,bq30_3,knowcode,text_response,major
31424,3,3,2,4,2,3,2,2,3,3,1,0,1,0,4,3,3,4,3,3,1,0,2,3,3,5,1,0,1,0,1,0,1,0,1,0,1,0,3,3,3,4,1,0,2,2,1,0,1,0,1,0,1,0,1,0,2,3,3,4,1,0,1,0,2,3,3,5,4,5,5,6,1,0,4,4,3,3,2,3,3,4,2,4,3,4,4,5,3,3,2,3,2,2,1,3,3,1,2,4,3,3,1,4,2,2,0,1,2,3,2,2,3,3,2,3,2,2,3,3,2,4,4,5,4,3,4,1,4,1,2,5,3,4,1,2,3,5,2,2,4,5,2,2,2,2,2,2,2,2,2,2,1,3,3,3,2,8,8,7,4,3,4,7,3,2,1,56,2,1,1,1,44,6000,2400,0,817301,공정 자동화 계속 것이므,기계
31425,1,0,1,0,1,0,1,0,2,3,2,4,2,4,2,3,1,0,2,4,2,3,2,4,3,4,2,3,1,0,2,3,1,0,1,0,2,3,1,0,2,3,2,4,1,0,2,5,2,4,1,0,3,4,3,4,4,4,4,5,1,0,3,4,3,3,4,4,3,4,3,4,3,3,5,5,4,4,3,4,5,5,5,4,4,5,3,4,4,4,3,3,4,1,4,4,3,4,4,3,3,3,1,2,2,2,0,7,2,3,3,3,4,4,3,3,3,4,4,3,3,3,3,4,3,3,3,1,3,3,4,5,3,4,3,3,4,4,3,3,4,5,1,2,1,1,1,1,2,2,2,1,3,3,3,3,2,8,8,8,2,2,3,8,5,3,1,26,3,1,1,1,48,2200,1900,0,883101,상품 다변 해외 수입 증가,전자과
31426,3,4,3,4,1,0,3,4,3,4,3,5,3,5,3,4,4,5,3,4,3,4,1,0,1,0,3,4,1,0,1,0,1,0,1,0,1,0,3,4,3,4,3,4,3,4,1,0,1,0,3,4,3,4,1,0,1,0,1,0,3,4,3,4,1,0,1,0,1,0,1,0,1,0,3,4,3,4,3,4,2,3,2,3,3,4,4,5,4,3,3,4,3,3,3,3,3,4,3,4,4,19,4,1,2,2,0,3,1,4,3,2,4,4,4,4,4,4,4,4,2,4,4,4,4,3,3,2,4,2,4,4,4,3,3,4,4,4,4,3,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,8,2,7,3,2,2,3,4,2,56,2,2,6,1,40,0,0,2000,884101,경기 침체,인문계
31427,3,4,3,5,1,0,3,3,3,4,2,4,2,3,3,5,3,3,3,5,4,5,3,5,3,5,2,4,2,4,2,2,1,0,1,0,3,2,2,3,3,3,1,0,1,0,1,0,1,0,1,0,3,4,2,3,3,3,4,4,1,0,3,4,5,4,3,4,4,5,4,6,1,0,3,4,3,5,3,5,3,5,3,4,2,4,2,3,4,3,2,3,3,1,3,5,2,4,3,4,3,6,1,2,1,2,0,2,2,3,3,2,4,4,2,3,3,4,4,4,2,4,3,4,4,4,3,3,3,3,4,4,3,3,2,2,3,4,3,2,4,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,7,4,6,4,5,6,4,6,7,1,53,2,1,1,1,46,6000,3300,0,811601,건설기계정비 장비 최신 화로,인문계
31428,2,3,2,3,2,2,2,2,3,2,2,2,1,0,2,4,3,3,4,5,2,3,3,3,5,4,3,4,5,3,2,3,2,2,1,0,2,3,2,3,2,3,3,3,4,3,4,3,3,3,1,0,1,0,1,0,2,3,1,0,2,2,1,0,4,4,2,3,2,2,1,0,1,0,4,4,3,3,3,4,4,4,3,5,3,4,3,4,4,3,4,2,3,1,3,2,1,2,2,4,4,8,4,1,1,2,0,2,1,3,2,1,3,2,2,3,9,9,9,3,3,4,3,4,3,4,3,2,4,2,4,4,4,2,1,3,3,4,3,2,5,4,2,2,2,2,2,2,2,2,2,1,4,3,1,1,1,7,7,5,4,4,5,6,6,4,1,49,2,2,6,1,55,0,0,3800,624101,화물운송자격증 1종운전면허 인터넷 쇼핑몰 구매 이용 고객 증가,인문계
31429,4,4,3,4,3,4,3,4,3,4,1,0,3,5,1,0,3,4,1,0,3,4,5,7,1,0,1,0,3,4,1,0,1,0,1,0,4,3,1,0,2,4,3,4,1,0,1,0,1,0,3,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,4,2,3,3,3,5,3,3,4,2,4,16,5,3,1,2,0,7,5,3,2,2,4,3,3,2,2,3,3,3,3,4,4,4,3,2,3,3,2,3,3,4,4,4,4,4,5,4,2,2,3,5,2,2,2,2,2,2,2,2,2,3,1,2,2,2,1,7,8,2,3,3,3,7,6,6,1,40,4,1,2,2,25,1500,1500,0,212901,교원 자격증 때문,물리학
31430,5,6,5,6,5,6,5,5,1,0,3,4,5,6,4,6,4,6,5,6,5,6,5,6,4,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,4,5,1,0,4,6,1,0,1,0,5,4,1,0,1,0,1,0,1,0,5,5,1,0,4,5,1,0,1,0,1,0,5,6,1,0,1,0,1,0,1,0,1,0,4,5,4,5,5,4,3,4,4,4,4,4,3,4,4,4,5,18,1,2,2,2,0,5,5,4,4,4,5,4,4,3,4,5,4,4,2,5,4,3,5,3,3,4,4,4,3,3,5,5,4,4,4,3,4,4,3,3,2,2,2,2,2,2,2,2,2,1,3,3,3,3,1,1,1,2,9,1,8,9,1,1,2,36,4,1,1,1,45,3500,2300,0,411104,문화 발달,문예창작
31431,5,6,5,6,4,5,4,4,4,5,4,5,3,4,3,4,2,3,2,3,4,4,1,0,3,3,1,0,1,0,4,4,3,4,1,0,1,0,3,4,2,3,2,3,1,0,1,0,1,0,1,0,3,4,3,6,3,5,4,5,4,5,5,6,4,5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,2,2,2,3,2,3,4,4,3,5,4,3,4,2,2,4,4,4,3,3,1,4,2,2,0,6,6,4,5,4,4,4,4,4,5,4,5,4,4,4,4,4,5,4,4,4,3,4,4,4,4,5,4,4,5,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,4,3,3,3,2,7,5,4,3,4,4,5,4,5,1,42,6,1,1,1,40,5900,3800,0,122101,생명공학 관련 산업 연구 활발 인력 증가 필요,생물학
31432,3,3,4,5,3,3,4,5,3,3,1,0,1,0,3,3,4,5,1,0,1,0,3,3,4,5,3,3,3,4,3,4,3,4,3,3,1,0,3,4,4,5,3,4,3,3,1,0,3,4,1,0,1,0,1,0,1,0,1,0,3,3,3,4,3,3,1,0,1,0,1,0,3,4,1,0,3,3,1,0,1,0,3,3,3,3,3,4,4,3,3,3,3,4,4,4,3,4,3,3,3,7,1,1,1,2,0,7,2,3,3,3,3,4,3,3,3,4,4,4,3,3,4,4,3,4,3,3,3,4,4,3,3,4,3,3,4,3,3,3,4,5,2,2,2,2,2,2,2,2,2,1,4,2,2,3,1,7,8,6,5,4,5,3,3,4,1,36,4,1,1,1,60,3000,2200,0,615101,판매사자격증 휴대폰 교체 시기,경제학
31433,4,5,4,5,3,4,3,4,3,4,3,4,4,5,3,4,4,5,4,5,4,5,4,5,3,4,4,5,3,4,4,5,3,5,3,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,3,4,3,4,4,5,3,4,4,5,4,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,2,3,3,3,3,4,3,3,3,4,4,18,1,2,1,2,0,7,4,3,3,3,4,4,4,4,3,3,3,3,3,3,3,4,3,2,3,3,3,3,2,3,4,4,3,3,4,3,3,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,7,6,7,3,4,3,7,4,3,2,32,4,1,1,1,45,3600,2500,0,232101,보육교사자격증 아동 수의 감소,유아교육
31434,1,0,3,3,1,0,2,2,1,0,1,0,2,2,3,3,4,5,2,2,1,0,1,0,3,2,1,0,3,4,3,3,1,0,1,0,2,1,2,1,3,3,2,2,4,4,1,0,3,3,3,3,3,2,1,0,3,3,2,2,1,0,1,0,3,2,4,4,2,2,2,2,2,2,3,3,4,4,4,4,5,5,4,4,5,6,5,5,4,4,2,2,4,1,3,2,2,2,3,4,3,6,1,2,2,1,1,7,2,4,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,3,2,4,2,4,3,3,4,3,3,4,3,2,4,3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,7,7,7,5,5,5,5,5,5,1,40,2,1,3,2,50,3600,2600,0,702101,미장공사 보조 작업 이직 사람,기계
31435,3,4,4,4,4,6,2,2,4,5,4,5,3,4,2,3,2,3,3,5,4,6,3,4,3,3,4,5,3,4,2,2,1,0,1,0,5,7,1,0,2,2,2,2,3,4,4,5,1,0,4,6,4,6,4,4,3,3,3,5,2,2,3,4,3,4,3,4,2,2,4,5,3,4,2,3,3,4,1,0,2,2,1,0,4,5,3,4,2,2,3,3,4,4,4,4,2,4,3,2,2,13,1,4,2,1,6,5,5,5,4,2,4,4,3,3,3,3,4,4,3,4,4,4,1,2,2,1,4,4,4,5,4,4,4,4,4,4,3,3,4,4,2,1,2,2,2,2,2,2,2,1,2,3,3,3,1,5,5,5,5,5,5,3,3,5,1,47,5,1,1,1,48,5700,3000,0,415503,다루기 콘텐츠 제작경험 영상편집 프로그램 도입 자동화 전선,미술사학
31436,4,6,4,6,4,5,4,5,4,5,4,5,4,5,4,5,4,4,4,4,4,5,4,5,4,4,4,5,4,4,4,5,4,4,4,4,4,5,4,5,4,5,4,4,4,4,4,5,4,5,4,5,4,4,4,5,4,4,4,5,4,5,4,5,4,5,4,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,4,4,4,4,3,3,4,4,4,4,4,3,4,11,1,1,1,2,0,5,5,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,3,3,4,4,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,7,7,7,7,7,7,7,7,7,1,42,4,2,5,1,40,0,0,8000,33201,보험중개사 건강 관심 증가,경영학
31437,2,3,3,4,2,3,2,3,1,0,1,0,1,0,2,3,3,3,2,2,1,0,2,2,3,3,1,0,1,0,3,3,1,0,1,0,2,3,2,2,2,2,1,0,2,3,1,0,1,0,1,0,1,0,1,0,1,0,4,5,1,0,5,5,2,2,3,4,2,2,2,3,1,0,2,3,3,4,2,3,2,4,1,0,3,3,2,2,3,2,2,3,3,1,3,2,2,1,3,3,4,3,1,4,2,1,2,2,2,4,2,2,4,3,2,3,2,3,4,3,2,3,3,5,4,4,3,4,3,3,4,5,3,3,2,4,3,5,4,2,4,4,2,2,2,2,2,2,2,2,2,2,4,3,3,3,2,8,9,5,6,8,9,4,4,5,1,44,2,1,1,1,44,4200,2500,0,817201,현장기술교육 경기 자동차 수요,관광
31438,2,3,3,3,2,2,3,3,3,4,4,5,3,3,4,5,4,4,3,3,4,5,3,4,3,4,2,3,2,3,2,2,2,2,2,3,1,0,4,4,4,5,5,6,3,4,1,0,2,2,1,0,3,4,3,4,4,5,4,5,3,4,3,4,2,2,3,4,3,3,4,4,1,0,3,4,2,3,3,3,2,2,2,3,4,5,1,0,5,4,4,4,4,4,4,3,3,4,4,4,4,3,1,2,2,2,0,7,5,4,4,4,4,5,4,3,3,3,3,3,2,3,3,4,4,3,4,4,4,2,3,4,5,4,4,4,4,3,4,3,4,5,2,2,2,1,2,2,2,2,2,1,4,3,3,3,2,7,5,7,5,5,6,8,8,5,1,38,4,1,1,1,40,3800,2600,0,154201,물질 분석 대한 수요 증가 안정 산업 전망 추세,화학공학
31439,4,6,4,6,4,5,4,5,4,6,4,6,4,6,4,5,4,6,4,6,4,6,4,6,4,6,4,6,4,6,4,5,4,6,4,5,4,6,4,5,4,6,4,6,4,6,4,6,4,6,4,6,4,6,4,6,4,6,4,6,4,6,5,6,4,5,4,6,5,6,5,6,5,6,4,6,5,6,5,5,4,5,4,5,4,5,4,5,4,4,2,3,4,2,4,2,3,4,4,4,4,3,1,3,1,1,5,6,3,4,3,3,5,5,3,4,3,3,4,4,2,4,4,5,5,4,4,2,4,2,2,4,4,5,4,4,5,5,4,4,4,5,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,8,2,2,3,3,8,8,8,2,1,36,2,1,1,1,45,3000,2000,0,816103,금형기술사 지게차운전자격증 사대훈련 기계 등장 공장 자동화 기계 대체,기계
31440,3,3,4,5,2,3,3,5,3,3,3,3,3,4,3,5,3,3,3,3,4,4,3,4,4,4,3,4,2,2,3,3,3,3,1,0,1,0,3,3,5,6,4,5,3,4,2,2,4,4,1,0,5,6,5,5,4,5,4,4,2,4,4,5,3,4,4,4,3,5,3,4,3,5,5,5,4,5,4,4,3,4,3,3,4,5,3,3,4,5,3,3,4,2,4,4,3,3,5,3,4,14,1,2,1,2,0,2,4,4,2,2,3,4,4,4,3,4,4,3,4,2,3,3,3,3,4,2,2,3,2,4,3,3,3,4,3,3,4,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,6,5,3,4,4,5,5,3,4,1,31,4,1,3,2,40,3600,3000,0,811201,승강기산업기사 경기 침체 영향 건설업 축소,기계공학
31441,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,3,2,3,2,3,3,4,2,2,2,3,2,2,4,5,2,2,3,4,2,3,2,2,3,3,2,3,2,2,2,3,2,2,2,3,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,3,3,3,2,4,4,4,3,3,4,4,3,4,4,3,4,4,3,8,2,2,2,1,1,1,5,4,3,3,4,3,3,3,4,3,4,3,3,4,3,3,3,4,4,4,4,5,4,4,4,4,3,4,3,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,5,6,7,5,6,6,7,5,2,31,4,1,1,1,40,3000,2400,0,522202,승무직 수행에 필요 지식 기술 태도에 대한 입문교육 자동차 이용 여행,일어일문
31442,1,0,1,0,1,0,1,0,1,0,4,4,1,0,1,0,4,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,4,4,3,4,1,0,1,0,4,5,4,5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4,4,4,3,3,3,3,2,3,3,3,3,3,3,1,4,1,1,5,4,4,4,3,3,4,4,3,4,4,4,4,4,2,4,4,3,3,3,3,2,4,4,4,5,3,3,4,4,3,4,3,4,5,3,2,2,1,2,1,1,2,2,2,2,2,2,2,3,2,7,7,4,6,3,3,5,4,4,1,35,4,1,1,1,40,3600,3000,0,156101,섬유기술사 직물분석 체직설계분석 염색 가공 이론 자동화기 도입 시스템 변경 기계 자동화,섬유공학
31443,3,4,3,4,2,3,4,5,4,5,2,4,2,3,3,4,3,5,2,4,2,4,2,4,2,4,2,4,3,4,3,5,2,4,2,4,3,4,4,5,3,5,2,4,3,4,1,0,1,0,1,0,1,0,1,0,2,3,1,0,3,4,1,0,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,3,4,3,4,2,3,4,4,4,2,4,3,4,3,3,11,1,2,2,2,0,3,4,3,3,3,4,3,3,3,3,4,4,3,2,5,4,4,4,2,4,2,4,4,4,4,4,2,2,2,3,3,4,3,4,2,2,2,2,2,2,2,2,2,2,3,1,3,3,3,2,5,4,6,6,4,7,6,3,4,2,49,2,1,1,1,44,4000,2600,0,32401,전산 기계화,상고
31444,2,3,2,3,1,0,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,2,2,1,0,2,3,1,0,1,0,2,2,2,2,2,2,1,0,2,2,1,0,2,2,2,2,1,0,1,0,1,0,1,0,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,2,2,3,2,2,3,3,3,2,3,2,3,3,3,3,18,1,2,2,2,0,3,2,3,2,2,3,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,4,4,3,3,2,3,3,2,3,2,3,3,2,2,2,2,2,2,2,2,2,1,3,2,2,3,1,4,4,4,4,4,5,4,4,5,2,40,4,1,1,1,52,4000,2800,0,24402,공연 증가,영화
31445,2,3,2,4,1,0,2,1,1,0,1,0,1,0,2,4,2,3,1,0,1,0,1,0,2,4,2,3,1,0,2,3,2,2,2,4,2,2,2,4,2,3,2,3,2,4,2,2,2,2,2,2,2,3,2,3,1,0,1,0,1,0,2,3,2,4,2,2,2,3,2,2,2,2,2,5,2,4,1,0,2,1,2,2,2,4,2,1,3,2,4,3,2,4,3,4,2,4,3,2,2,3,1,2,2,2,0,7,2,3,2,2,3,3,3,3,3,4,3,3,2,3,3,3,2,2,3,4,3,3,4,3,2,3,2,3,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,1,6,7,5,4,3,5,4,4,5,1,34,2,1,1,1,53,2600,2000,0,862201,변화,문과
31446,4,5,3,5,4,5,4,4,4,5,4,5,4,4,3,5,4,4,4,5,3,4,4,5,4,4,3,5,4,5,4,5,3,5,4,5,4,4,4,5,3,4,4,5,3,5,4,5,3,3,3,5,3,4,4,5,3,5,3,5,3,4,4,4,3,4,4,5,3,4,4,5,4,4,3,3,4,5,4,5,3,5,4,5,4,4,4,5,4,4,3,3,4,4,4,4,3,3,3,2,2,3,1,4,2,2,0,3,5,4,4,4,4,4,4,4,4,3,4,5,3,4,3,3,4,3,3,4,3,3,3,4,4,3,3,4,5,4,4,4,4,3,2,2,2,2,2,2,2,2,2,1,3,2,2,1,1,6,7,5,8,7,7,7,6,6,1,33,4,1,1,1,40,2800,2500,0,153201,신제품 지속 출시,전자공학
31447,4,5,5,6,4,5,2,3,3,4,4,5,3,5,5,6,2,3,5,6,3,4,3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3,1,0,4,5,4,5,2,3,3,4,1,0,1,0,3,4,3,4,3,4,2,3,3,4,3,4,2,3,1,0,1,0,1,0,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4,4,4,3,4,4,4,4,3,4,4,4,4,15,2,3,1,2,0,6,5,4,4,4,4,5,4,4,3,4,4,4,2,4,4,3,3,3,2,4,4,4,3,4,4,5,4,4,4,5,4,4,4,4,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1,2,1,2,2,2,7,7,2,6,1,44,4,1,2,2,20,4500,2500,0,140502,도시계획기사 기술사 현재,도시공학
31448,5,4,5,5,5,4,4,6,4,6,5,3,5,6,4,6,5,7,4,6,5,7,4,6,5,7,5,7,5,7,4,6,5,7,5,4,5,4,5,7,5,7,5,7,4,6,5,5,5,7,5,5,5,7,5,7,5,7,5,7,5,7,5,7,5,7,3,6,5,4,5,3,5,6,5,2,5,7,5,5,5,7,5,5,5,3,5,6,4,5,5,3,4,3,3,4,3,4,3,4,5,9,1,2,2,1,3,2,5,4,3,3,4,4,3,3,3,4,5,4,3,3,4,5,5,5,4,4,4,5,3,5,4,5,4,5,5,5,5,4,5,5,2,2,1,1,2,1,1,2,2,3,1,2,2,2,1,9,1,9,1,1,9,9,9,1,1,39,4,1,1,1,50,7000,3000,0,14201,전문 요리 장비 기계 자동화 기존 근로자 이동성 대한 불만 불편 자동화 전산 화로 노동 근로 인력 감소,조리학
31449,2,3,3,5,2,4,4,4,2,4,3,4,4,4,3,5,2,3,3,5,2,4,4,5,4,4,4,6,2,4,2,3,1,0,1,0,2,5,2,3,4,5,3,4,4,5,3,5,1,0,1,0,2,3,3,3,1,0,1,0,1,0,1,0,2,4,1,0,1,0,1,0,4,4,2,5,1,0,1,0,1,0,2,4,1,0,1,0,4,3,3,4,5,4,4,4,3,3,4,4,3,13,2,4,1,2,0,3,4,4,4,3,3,3,4,4,3,3,4,4,4,4,3,4,5,4,4,3,4,4,4,5,4,3,4,4,3,4,4,3,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,6,5,8,6,7,6,8,6,1,41,4,1,1,1,45,4100,2700,0,21001,행정전문자격증 자동화 시스템 발전,사회학
31450,3,4,3,4,3,4,2,3,3,5,3,4,3,4,4,3,3,3,3,4,3,4,3,4,3,4,3,3,2,3,3,4,3,3,2,3,3,3,2,3,2,3,3,4,3,4,3,4,3,3,3,3,3,3,3,3,1,0,2,3,2,3,2,3,2,3,2,3,2,3,3,3,2,3,2,3,2,2,3,3,2,3,2,3,2,3,4,5,3,4,3,2,3,4,2,2,3,3,3,3,3,18,3,2,2,2,0,4,5,3,3,3,4,4,4,3,3,3,4,4,2,2,3,4,4,5,3,3,5,5,3,4,4,3,3,3,4,5,5,4,5,5,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,5,5,7,8,7,7,6,6,7,2,32,5,1,2,2,50,4900,3000,0,414401,경기 불황 구조조정 국악 공연 수가 감소,국악
31451,3,4,3,5,2,2,2,3,3,4,3,4,2,3,2,3,3,4,1,0,2,3,2,3,3,4,2,3,1,0,1,0,2,3,2,2,1,0,1,0,3,4,2,3,3,4,1,0,3,4,1,0,3,4,4,5,3,4,4,5,2,3,5,6,4,5,5,6,5,6,5,6,1,0,3,4,4,5,3,4,4,5,3,4,3,4,3,4,2,2,3,3,2,2,2,3,2,1,1,3,3,3,1,2,2,1,3,3,2,2,2,2,4,4,2,3,2,2,3,2,3,3,3,3,3,2,3,4,3,4,3,5,2,3,2,4,3,5,3,2,5,3,2,2,2,2,2,2,1,2,2,2,1,3,3,3,2,8,8,9,4,6,4,8,6,2,1,39,3,1,1,1,48,3700,2600,0,812201,현장에서 배우는 장비기법들 구조조정 인력 감소 노후 선박 교체 선박 기술 방향 고장 점점,금속가공
31452,4,4,3,3,1,0,3,3,4,4,3,4,1,0,2,3,3,3,1,0,2,4,3,4,4,4,4,4,1,0,1,0,2,4,1,0,2,4,3,3,3,3,4,4,1,0,2,4,1,0,2,3,4,5,4,4,2,4,3,4,4,4,4,4,4,3,3,3,3,3,4,4,2,3,1,0,2,4,2,3,1,0,1,0,3,3,3,2,5,4,4,3,4,3,4,4,4,3,4,4,3,10,1,4,1,2,0,5,5,4,3,3,4,4,4,5,4,3,3,4,2,3,4,4,3,2,3,4,4,5,3,5,5,4,3,4,4,3,4,3,4,2,2,2,2,2,2,2,2,2,2,3,1,3,3,3,1,7,4,8,8,3,5,3,8,4,2,39,4,1,1,1,40,3700,3500,0,133301,정보처리기사 기술 개발,정보통신학
31453,4,5,4,5,1,0,4,5,1,0,1,0,1,0,3,4,3,4,4,4,4,5,3,4,4,4,4,4,4,4,4,4,1,0,1,0,1,0,4,4,4,4,3,4,3,3,1,0,1,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,0,1,0,2,3,2,2,3,3,2,2,3,4,2,2,3,3,3,3,4,4,3,3,3,4,3,3,4,4,3,14,1,2,2,2,0,2,2,4,3,4,4,3,4,4,3,3,4,4,4,3,3,4,3,3,4,4,3,3,3,4,4,3,3,3,4,4,4,4,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,4,5,5,6,7,4,6,5,4,1,54,2,1,3,2,40,2500,2000,0,624101,변화,상고
31454,4,6,5,5,3,5,5,6,1,0,1,0,3,4,3,4,4,5,4,5,1,0,1,0,3,5,1,0,4,5,4,5,1,0,1,0,1,0,1,0,2,3,1,0,4,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,5,1,0,1,0,3,4,4,3,2,3,3,3,4,4,2,4,3,4,3,3,2,10,1,3,2,2,0,2,5,3,3,3,2,4,3,3,2,3,3,3,4,2,2,2,2,3,3,2,3,4,2,3,3,4,5,4,5,5,5,4,4,4,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,6,5,4,7,3,6,4,6,5,2,40,4,1,3,2,40,3000,2000,0,416302,사회 변화 다양성,신문방송학
31455,4,5,4,5,4,5,4,5,3,4,4,6,3,4,4,5,4,5,3,4,3,4,2,3,3,4,4,5,4,5,4,6,3,4,3,4,4,5,4,6,4,5,3,4,3,4,2,2,3,4,3,4,1,0,1,0,1,0,1,0,4,6,2,3,2,3,3,3,2,3,1,0,3,3,2,3,1,0,1,0,1,0,1,0,3,3,3,3,3,4,1,4,5,5,4,5,2,4,4,4,2,13,1,6,1,1,4,4,3,4,5,4,4,5,2,4,3,2,3,3,4,5,3,4,3,5,3,3,5,4,3,4,4,3,4,3,5,4,3,3,4,4,2,2,2,2,2,2,1,2,2,1,4,2,2,2,1,6,6,5,4,4,5,4,7,7,2,32,3,1,1,1,52,3200,2500,0,616201,CRS DCS 토익 인턴 전에 배운다 코로나 하늘 길이 화물 때문 구조조정 단행 믿음,항공서비스
31456,2,3,2,3,2,4,2,5,3,5,3,4,5,4,3,4,3,4,3,5,3,2,3,5,4,3,2,4,2,3,3,1,3,4,3,5,4,6,3,4,4,5,4,6,3,6,2,3,1,0,5,3,5,7,3,2,3,2,3,4,5,6,2,3,2,3,2,5,3,4,3,5,3,2,4,1,1,0,3,2,1,0,1,0,2,4,1,0,2,3,2,3,4,5,4,4,2,3,4,5,4,10,1,2,2,2,0,2,3,4,5,4,3,4,4,3,4,3,5,4,2,3,4,2,3,4,4,3,4,5,4,3,4,3,2,3,4,5,5,4,5,4,1,2,1,1,2,1,2,1,2,2,5,1,1,3,2,5,7,5,4,6,5,3,4,6,1,51,4,1,1,1,46,4600,3800,0,133301,블로그 소규모 사업자 사이트 응용 프로그램 관련 콘텐츠 개발 인터넷 이용 수가 점차 관련 업종 증가,컴퓨터공학
