idx,cq1,cq2,cq3,cq4,cq5,cq6,cq7,cq8,cq9,cq10,cq11,cq12,cq13,cq14,cq15,cq16,cq17,cq18,cq19,cq20,cq21,cq22,cq23,cq24,cq25,cq26,cq27,cq28,cq29,cq30,cq31,cq32,cq33,cq34,cq35,cq36,cq37,cq38,cq39,cq40,cq41,cq42,cq43,cq44,cq45,cq46,cq47,cq48,cq49,cq50_1,cq50_2,cq50_3,cq50_4,cq50_5,cq50_6,cq50_7,cq50_8,iq1,iq2,iq3,iq4,iq5,iq6,bq1,bq2,bq3,bq4,bq5,bq5_1,bq6,bq7,bq8_1,bq8_2,bq8_3,bq9,bq10,bq11,bq12_1,bq12_2,bq12_3,bq12_4,bq12_5,bq13,bq14,bq15,bq16,bq17,bq18,bq19,bq20,bq21,bq221,bq222,bq223,bq231,bq232,bq233,bq234,bq235,bq241,bq242,bq243,bq244,bq245,bq25,bq25_1,bq26_1,bq26_1a,bq26_2,bq26_2a,bq26_3,bq26_3a,bq26_4,bq26_4a,bq27,bq28,bq34,bq35,bq36,bq37,bq38,bq38_1,bq38_2,bq39,bq40,bq41_1,bq41_2,bq41_3,knowcode,text_response,major
12968,5,1,2,2,3,2,2,5,2,2,2,2,2,5,1,1,5,1,1,1,1,1,1,2,1,1,1,2,2,4,1,1,1,4,1,2,1,2,1,1,1,2,2,2,1,1,1,1,4,1,1,1,1,1,1,1,1,4,4,3,3,2,2,9,4,2,1.0,2,0.0,7,2,4,3,3,4,3,4,4.0,3,3,4,4,1,1,1,2,1,1,1,2,70.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,4.0,3.0,1.0,40.0,2.0,1.0,1,0,1,40.0,4700,2000,0,531501,일식조리사자격증 일식 인기 요리기구 식료품,상
12969,4,4,4,4,4,4,5,3,5,4,4,2,3,4,4,4,3,3,3,2,4,2,3,2,2,2,3,3,2,3,3,3,2,3,3,3,4,4,5,2,3,4,4,2,3,4,2,1,4,2,3,1,1,1,1,1,2,4,4,2,4,4,4,1,4,1,2.0,1,2.0,2,3,4,4,4,4,4,2,3.0,3,3,3,3,1,2,1,1,1,1,1,3,50.0,0,0,3.0,1,0,0,0.0,0,1,0,0,0,0,1,2,3.0,0,3.0,0,3.0,0,3.0,0,2,4.0,4.0,1.0,30.0,4.0,2.0,0,6,0,60.0,0,0,2400,901201,농기계작동 사람 사무장 엑셀 한글 농부 드론방제,통계
12970,4,3,3,3,3,2,3,2,3,1,1,2,1,5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,1,3,2,3,2,3,3,2,4,1,3,2,3,2,1,2,2,2,2,2,1,1,1,2,1,4,4,2,4,4,3,13,5,5,2.0,2,0.0,6,6,4,4,4,4,4,3,4.0,4,3,3,3,1,1,1,2,1,1,1,2,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,1,1.0,1,1.0,1,1.0,2,2,4.0,3.0,1.0,48.0,6.0,1.0,1,0,1,52.0,9000,4000,0,151105,지식 기술 필요 Mat lab 프로그램 없다 없다 없다,항공우주공학
12971,5,3,5,5,5,5,5,5,5,5,5,5,5,5,2,1,5,5,1,1,1,2,1,3,1,1,1,2,4,2,2,2,2,4,2,3,5,3,2,2,4,4,2,2,2,5,1,1,4,2,3,2,2,1,2,1,1,4,4,1,5,3,4,7,1,2,1.0,1,6.0,1,5,4,3,3,4,4,3,2.0,3,3,4,3,2,1,1,2,1,1,1,4,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,2,2,4.0,2.0,2.0,48.0,5.0,1.0,1,0,1,45.0,2000,1800,0,306902,청능사 청각사 언어재활사 업무관련사항을 계속적으로 반복하고 훈련할 필요가 있다 노년 구가 증가 청각 보청기 피팅 프로그램 디자이너 무대미술가 커피숍사장 대학강사,무대미술
12972,5,1,5,1,5,5,4,4,4,4,5,5,4,1,5,5,1,5,4,3,4,3,1,2,3,2,2,3,1,3,3,5,3,2,3,5,5,4,2,2,5,2,2,4,1,5,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,8,1,2,2.0,2,0.0,7,1,1,1,1,4,3,3,4.0,3,3,4,4,1,1,1,2,1,1,1,3,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,3.0,4.0,1.0,41.0,2.0,1.0,1,0,1,50.0,2880,2000,0,624101,물량 크게 밀차 영업직,문과
12973,5,5,1,1,1,4,4,1,4,4,2,1,1,2,4,1,4,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,2,4,3,3,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,2,1,4,1,1,3,1,2,2.0,2,0.0,1,3,3,3,3,4,4,2,3.0,3,3,3,3,1,1,1,2,1,1,2,3,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,3.0,4.0,1.0,44.0,4.0,1.0,1,0,1,40.0,4200,2400,0,158401,안전 계속 강조 컴퓨터 테스터기,경영학
12974,4,2,2,1,1,4,3,4,4,2,2,4,3,2,5,1,3,1,1,1,1,1,1,1,1,1,1,1,2,4,2,2,3,1,1,2,3,2,3,1,2,2,2,3,1,1,2,1,4,1,1,1,1,1,1,1,1,3,2,2,3,5,2,18,1,2,2.0,2,0.0,2,3,3,2,3,4,3,3,3.0,4,3,3,4,1,1,1,2,1,1,1,5,100.0,1,0,0.0,0,0,3,0.0,0,0,0,0,4,0,2,0,1.0,2,1.0,2,1.0,2,1.0,2,2,3.0,3.0,2.0,36.0,3.0,1.0,2,0,2,48.0,2800,2200,0,420901,유지 골프퍽 의류판매원,미용학
12975,5,3,5,5,5,5,4,5,4,4,4,3,3,4,4,4,3,3,3,1,3,1,2,1,1,1,3,1,5,1,1,1,1,2,3,3,3,3,3,3,4,4,3,3,1,4,1,1,2,3,3,1,1,1,1,1,1,4,4,1,3,3,3,13,1,4,1.0,1,6.0,6,5,4,4,3,4,4,3,3.0,3,3,4,3,2,1,1,2,1,1,2,3,100.0,1,0,0.0,1,0,0,0.0,0,0,2,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,2,2,2.0,3.0,1.0,38.0,6.0,1.0,1,0,1,50.0,5890,2800,0,155305,소음진동기사 이론 실무교육 건설 경기 하향 MS오피스 연구원 전문위원,토목
12976,5,1,5,5,5,4,5,4,4,1,3,1,1,5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4,1,4,3,5,4,4,4,4,3,4,1,3,1,1,1,1,1,1,1,1,1,1,1,4,4,1,4,4,3,13,1,2,1.0,1,4.0,4,5,4,4,4,4,4,3,4.0,4,4,4,4,3,1,1,2,1,1,1,4,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,3.0,1.0,1.0,39.0,4.0,1.0,1,0,1,40.0,4800,2800,0,23101,회계사 자격증 실무교육 변화 컴퓨터,경제학
12977,5,1,5,4,4,5,1,4,4,4,4,2,2,5,1,1,4,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,2,1,2,2,4,5,1,1,1,5,3,1,1,1,1,5,1,1,1,1,1,1,1,1,4,1,1,5,4,4,7,1,1,2.0,2,0.0,7,2,3,4,3,5,3,3,4.0,4,4,4,4,3,2,4,1,3,3,3,2,0.0,0,2,0.0,0,0,0,0.0,5,0,0,0,0,5,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,2.0,3.0,2.0,56.0,1.0,1.0,1,0,0,52.0,0,0,4500,614001,온라인 판매 증가 점원 없음 없음 자동차 판매원 없음,0
12978,3,1,1,1,1,1,3,1,2,1,1,3,2,4,3,1,4,2,3,2,3,3,3,1,2,3,3,3,1,4,3,4,4,5,5,3,4,2,1,1,4,4,1,2,3,2,1,1,3,1,1,1,1,1,1,1,1,4,4,2,4,4,4,6,1,2,2.0,2,0.0,4,1,2,2,2,3,2,2,2.0,3,3,3,3,1,1,1,2,1,1,2,5,50.0,1,0,0.0,1,0,0,0.0,0,0,0,0,4,0,1,1,2.0,0,2.0,0,1.0,2,3.0,0,2,2.0,4.0,1.0,51.0,2.0,1.0,3,0,2,40.0,1800,1000,0,701501,처우 절단기 건설업,이
12979,5,1,3,1,1,4,4,1,2,2,2,3,3,5,1,1,4,3,3,3,1,1,1,1,1,1,4,4,3,3,1,1,1,5,4,4,4,4,1,2,4,3,1,3,4,3,1,1,2,1,1,1,1,1,1,1,1,4,3,1,3,3,3,3,1,2,2.0,2,0.0,2,2,3,3,3,4,3,3,2.0,3,3,3,3,1,1,1,2,1,1,1,5,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,1,1.0,1,1.0,1,1.0,2,2,2.0,3.0,2.0,58.0,2.0,1.0,1,0,1,50.0,2000,1600,0,836001,업무 기계 자동화 일자리 감소 집게 스위치 없다 없다 없다,문과
12980,4,1,1,3,3,2,4,3,3,3,3,2,2,4,4,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,2,3,2,1,1,3,3,3,1,1,3,1,1,2,1,1,1,1,1,1,1,2,3,3,1,1,3,3,6,1,3,1.0,1,2.0,6,4,4,3,3,4,4,4,3.0,3,3,3,3,1,1,1,2,1,1,1,3,80.0,1,0,0.0,1,0,0,0.0,0,0,0,0,0,5,1,2,3.0,0,3.0,0,3.0,0,3.0,0,2,4.0,3.0,1.0,32.0,4.0,1.0,1,0,1,40.0,4200,3500,0,140305,토목기사 안전진단 교육 물량증 CAD,토목공학
12981,4,4,5,5,4,4,2,1,2,1,2,3,3,5,4,4,3,2,3,1,2,2,2,2,1,2,1,2,5,2,1,5,2,2,2,2,2,2,2,1,3,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,3,3,1,1,2,2,13,2,5,2.0,2,0.0,6,6,4,3,3,4,3,4,2.0,2,2,4,3,1,1,1,1,3,1,1,2,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,1,1.0,1,2,3.0,4.0,1.0,39.0,5.0,1.0,1,0,1,45.0,6000,4000,0,151106,변화 연구원 사내 ERP 자동차회사 연구원 철도차량 자동차 분야 연구소,전기공학
12982,5,1,4,3,1,3,5,3,4,2,4,4,5,5,3,1,3,3,3,1,3,1,1,1,1,1,1,1,5,1,1,1,1,2,1,2,4,2,3,3,5,1,3,2,1,3,1,2,1,1,1,1,1,1,1,1,1,4,4,2,4,4,4,10,1,1,2.0,2,0.0,1,5,4,4,3,4,4,4,2.0,4,1,2,3,1,2,1,2,1,1,3,2,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,2,1,1.0,4.0,1.0,40.0,4.0,1.0,1,0,1,40.0,3500,2400,0,411301,디지털화 출판 컴퓨터 없음 출판사 물류회사 없음,국어
12983,5,4,5,5,5,5,4,3,4,1,1,1,1,5,1,1,3,1,1,1,1,5,1,1,1,1,1,1,5,1,1,1,5,4,1,5,4,2,2,3,4,4,2,1,2,5,1,1,2,1,1,1,1,1,1,1,1,4,4,1,5,2,5,8,2,6,2.0,2,0.0,3,4,4,4,4,4,4,4,4.0,4,3,4,4,1,1,1,1,3,1,1,4,80.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,2.0,0,1.0,1,2.0,0,2.0,0,2,2.0,4.0,2.0,35.0,4.0,1.0,1,0,1,40.0,3800,3000,0,28202,사무 자동화 도입 인원 충당 컴퓨터 마우스 일반비서 도로화물운송업 도로화물운송업,경제학
12984,4,1,4,3,1,4,3,2,2,2,2,3,2,5,3,1,4,3,3,1,1,1,2,1,1,2,2,1,4,2,2,2,2,3,4,3,2,2,2,2,3,3,2,2,1,3,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,3,4,6,1,2,1.0,1,6.0,6,4,4,4,4,5,4,3,4.0,4,4,4,4,2,1,1,2,1,1,1,4,80.0,1,0,0.0,1,0,0,0.0,0,0,0,0,0,5,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,3.0,2.0,1.0,34.0,4.0,1.0,1,0,1,45.0,3600,3000,0,140301,토목구조기술사 구조해석 기법교육 건설 침체 신규물량 일자리 변화 설계도면 태블릿PC 캐드,토목공학
12985,5,1,5,1,1,4,2,4,1,1,3,2,2,5,4,1,3,1,1,1,1,1,1,1,1,1,4,4,2,4,1,1,1,5,5,4,3,4,5,1,4,2,5,4,1,4,1,1,5,1,1,1,1,1,1,1,1,4,2,1,4,4,4,3,4,1,2.0,1,2.0,7,1,3,4,2,4,3,3,3.0,0,0,0,3,3,2,4,1,3,3,3,3,0.0,0,2,0.0,0,0,0,0.0,5,0,0,0,4,0,3,0,2.0,0,2.0,0,2.0,0,2.0,0,2,3.0,2.0,1.0,48.0,2.0,2.0,0,6,0,60.0,0,0,4000,871201,롤러 다루는 소비 비율 롤러 찜기 공장현장직 없음 없음,상고
12986,5,2,4,4,3,5,4,4,4,4,3,3,4,3,5,5,3,4,4,1,4,4,1,2,3,2,5,2,3,2,2,2,3,2,4,3,4,3,2,3,3,3,3,3,4,4,2,1,5,3,2,2,2,1,1,1,1,3,2,2,2,2,3,1,3,2,1.0,1,2.0,6,2,4,1,1,4,4,1,4.0,4,4,4,4,3,1,1,1,3,1,1,3,100.0,0,0,3.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,4.0,2.0,1.0,36.0,4.0,1.0,1,0,1,40.0,5000,3500,0,903101,산림경영기술자 벌목시 안전훈련 사업 다양 소장 캐드 학생 설계사무소 법인,산림자원학과
12987,5,2,5,5,3,5,5,4,3,3,4,2,2,5,5,5,4,4,3,3,1,2,1,1,1,1,1,1,4,2,2,2,2,2,1,2,3,3,3,3,3,4,4,3,3,4,1,1,3,1,1,1,1,1,1,1,1,3,2,1,2,2,2,11,4,2,1.0,1,1.0,6,2,4,3,3,4,4,4,4.0,0,5,5,4,3,1,4,2,2,3,3,2,90.0,0,2,0.0,0,0,0,0.0,5,1,0,0,0,0,3,0,2.0,0,2.0,0,2.0,0,2.0,0,2,2.0,4.0,2.0,54.0,4.0,2.0,0,5,0,40.0,0,0,6600,33201,보험중개사 자격증 고객관리 교육 인구 감소 은행 온라인 판매 업체 증가 보험 노트북 사무직,0
12988,5,4,3,4,3,4,4,3,3,3,3,3,2,5,2,1,3,1,1,1,1,1,1,4,1,1,1,1,3,3,1,1,1,3,1,4,4,4,3,4,3,4,3,2,3,3,1,1,2,1,1,1,1,1,1,1,1,3,4,5,5,4,4,17,2,3,1.0,2,0.0,2,5,5,5,5,4,4,5,5.0,5,5,5,5,1,1,1,2,1,1,1,3,80.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,1,4.0,4.0,1.0,46.0,4.0,1.0,1,0,1,40.0,3800,2500,0,307401,의무기록사 인구 노령화 병원 컴퓨터 볼펜 서류,보건행정학
12989,5,4,4,4,4,5,5,4,4,3,3,3,3,5,1,1,2,1,1,1,1,1,1,5,1,1,1,1,3,3,1,5,2,4,4,4,4,4,5,4,4,3,3,3,4,5,1,1,2,1,1,1,1,1,1,1,1,4,3,3,2,4,3,17,4,2,1.0,2,0.0,5,5,4,3,4,4,4,4,4.0,4,4,4,4,1,1,1,2,1,1,1,4,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,1,1.0,1,2,4.0,2.0,1.0,48.0,4.0,1.0,1,0,1,45.0,6000,3500,0,301109,의사면허증 방사선과 전문의 고령 인구 급증 만성 질환 중증 질환 증가 X레이 초음파 전산화단층 촬영기,의예
12990,4,3,4,5,5,5,2,4,3,1,1,3,4,5,2,1,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,2,2,2,3,2,3,4,3,2,1,5,1,1,3,3,3,1,3,1,1,1,1,1,1,5,1,4,2,10,1,5,2.0,1,3.0,5,3,2,4,3,4,4,2,4.0,3,3,4,4,3,1,3,1,3,1,2,4,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,1,4.0,3.0,2.0,28.0,4.0,1.0,1,0,1,50.0,4052,2400,0,414302,영상제작 프로그램 교육 2D 3D 디지털 콘텐츠 미디어 매체 대한 수요 기술 발달 기대 모션 그래퍼 영상 디자이너 영상 작업 영상제작프로그램 에프터이펙트 이미지 편집 제작프로그램 포토샵 일러스트레이터 대학생 애니메이션 기획 제작자 영상PD AR VR 콘텐츠 제작자,시각디자인
12991,5,2,4,4,4,3,3,4,3,2,2,2,2,5,2,1,2,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,1,2,1,4,4,4,3,4,3,3,2,3,1,3,1,1,5,1,1,1,1,1,1,1,1,3,3,2,3,4,3,13,1,2,1.0,2,0.0,6,5,4,4,3,4,5,5,4.0,4,3,4,4,1,1,1,2,1,1,2,4,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,1,1.0,2,1.0,2,1.0,2,1.0,1,2,4.0,4.0,1.0,38.0,4.0,1.0,1,0,1,40.0,6000,4500,0,221401,변리사 자격증 특허 출원 증가 PC,세무회계학
12992,5,1,4,1,1,3,3,2,2,1,2,3,2,1,5,2,3,5,2,1,5,4,5,1,5,5,1,5,1,4,1,5,4,5,5,3,2,2,1,1,3,5,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3,2,3,3,4,2,2.0,2,0.0,7,1,3,2,2,2,2,2,2.0,2,3,3,2,1,1,1,2,1,1,1,4,100.0,1,0,0.0,1,0,0,0.0,0,0,0,0,0,5,1,1,1.0,2,1.0,2,3.0,0,3.0,0,2,2.0,3.0,1.0,39.0,2.0,1.0,1,0,1,40.0,2800,2500,0,817301,조선업 불황 작업도면 각종도구들,기계
12993,3,4,5,5,4,4,2,3,3,1,1,2,2,5,2,1,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,3,4,3,2,2,4,2,4,2,1,3,1,1,1,2,3,3,1,1,1,1,1,2,4,4,3,3,3,10,1,2,2.0,1,1.0,6,4,3,1,1,4,4,5,1.0,4,4,4,4,1,1,1,2,1,1,2,4,100.0,1,0,0.0,1,0,0,0.0,0,5,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,1.0,5.0,1.0,33.0,4.0,1.0,1,0,1,40.0,3300,3000,0,412003,작문 맞춤법 광고 매체 변화 종이 매체 한글 프로그램 웹하드 잡지기자 홍보팀 인터넷 미디어,국어국문학
12994,2,1,1,1,2,2,5,1,1,1,1,3,3,1,4,3,4,4,4,3,3,4,2,1,1,3,3,3,2,5,1,4,4,5,5,2,1,2,1,1,3,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,4,4,2,3,3,2,8,1,4,2.0,2,0.0,1,1,2,1,2,3,1,1,2.0,1,3,3,2,2,1,1,2,1,1,1,3,100.0,1,0,0.0,1,0,0,0.0,0,0,2,0,0,0,1,2,1.0,2,1.0,2,1.0,1,3.0,0,2,2.0,2.0,1.0,55.0,1.0,1.0,3,0,2,40.0,3600,2200,0,624301,침체 수출 거래량 갈수록 없음 건설현장 노가다,0
12995,5,1,5,4,4,5,3,2,2,1,1,2,2,4,1,1,3,1,2,1,1,1,1,1,1,1,1,2,5,1,1,1,1,4,1,1,2,2,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,3,2,13,2,2,2.0,2,0.0,6,6,3,3,2,3,3,3,2.0,3,3,3,3,3,1,1,1,1,1,1,2,100.0,1,0,0.0,1,0,0,0.0,0,0,2,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,2,2,3.0,2.0,2.0,35.0,5.0,1.0,3,0,2,45.0,4600,3400,0,110101,변화 컴퓨터 시간강사 모름,철학
12996,2,2,1,1,2,2,2,2,2,3,2,2,4,2,1,4,4,3,3,3,2,4,2,1,4,3,2,2,4,2,3,2,5,4,4,3,3,2,3,4,4,3,3,3,2,1,1,3,1,1,1,1,1,1,1,1,4,3,1,2,2,2,3,1,5,2,0.0,0,0.0,1,3,2,2,2,2,2,2,1.0,3,4,3,1,1,1,1,1,1,1,5,100,1.0,0,0,1.0,0,0,0,0.0,1,0,0,0,0,1,1,1,2.0,1,2.0,1,2.0,1,2.0,2,3,0.0,1.0,52.0,2.0,0.0,1.0,0,1,48,4900.0,2400,0,0,821101,판금원,1
12997,3,2,5,5,2,3,3,2,2,2,2,1,2,5,2,1,2,1,1,1,1,1,1,1,1,2,1,2,4,2,2,3,2,3,2,2,2,2,3,1,2,2,3,2,2,3,1,2,3,1,1,1,1,1,1,1,1,4,3,4,4,3,3,18,4,1,2.0,2,0.0,4,4,3,3,3,4,3,3,3.0,0,0,0,3,3,2,4,2,3,3,1,2,0.0,0,2,0.0,0,0,0,0.0,5,0,0,0,0,5,1,1,2.0,0,2.0,0,2.0,0,2.0,0,2,4.0,3.0,1.0,43.0,3.0,2.0,0,6,0,40.0,0,0,3700,414301,웹툰 인기 소득 컴퓨터 미술도구,영상문학
12998,4,4,4,2,3,4,4,4,4,3,3,5,3,5,1,4,2,3,4,2,5,1,3,1,1,1,3,3,3,3,1,5,3,2,4,4,4,5,5,2,3,2,5,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,3,4,3,2,2,18,4,1,2.0,2,0.0,4,1,3,3,3,4,4,3,3.0,0,0,0,3,3,2,4,1,3,3,3,3,3.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,3,0,1.0,2,2.0,0,2.0,0,2.0,0,2,2.0,3.0,2.0,59.0,4.0,2.0,0,6,0,30.0,0,0,2500,826201,기계화 대표 점토 전직교사,미술
12999,5,1,5,1,5,5,4,5,3,3,1,5,5,5,3,1,4,4,1,1,4,1,1,2,1,1,1,5,2,3,3,2,4,5,1,5,4,4,1,3,4,5,2,1,3,1,1,1,3,1,1,1,1,1,1,1,1,2,2,4,3,1,2,17,4,1,1.0,2,0.0,4,3,3,1,1,4,2,2,3.0,0,4,3,3,1,1,1,2,1,1,1,2,100.0,1,0,0.0,1,0,0,0.0,0,1,2,0,0,0,1,2,1.0,1,1.0,1,1.0,1,1.0,1,1,3.0,2.0,2.0,24.0,3.0,1.0,3,0,1,49.0,2000,1600,0,307501,간호조무사 사람 스트레스 아픔 간호사 간호조무사 안함 선생님 의사랑 프로그램 제과제빵사 없음 간호조무사가 경력에 따라 시험쳐서 간호사가 될수 있지않은한 전직 가능한 직업은 없습니다 모릅니다,제과제빵과
13000,4,2,4,4,4,4,4,3,4,4,4,2,2,4,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,3,3,2,1,1,3,2,2,2,2,2,2,2,3,3,3,3,3,3,3,13,1,2,2.0,2,0.0,3,3,3,3,3,3,3,3,3.0,3,3,3,3,1,2,1,2,1,1,1,2,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,1,1.0,1,1.0,1,2,3.0,3.0,1.0,39.0,3.0,1.0,1,0,1,38.0,3800,2800,0,885901,상용 업무 드론 조종사 드론 기계조작원,전기통신
13001,4,4,4,4,2,3,4,4,4,3,3,2,2,4,2,2,4,3,2,1,2,3,2,1,1,1,2,3,4,3,1,2,3,5,2,3,4,2,4,4,3,3,3,3,4,4,1,1,2,1,1,1,1,1,1,1,1,3,2,4,2,3,2,3,1,2,2.0,2,0.0,1,2,3,2,2,3,3,3,3.0,3,2,4,3,1,2,1,2,1,1,2,2,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,1,1.0,1,1.0,1,2,3.0,3.0,2.0,33.0,2.0,1.0,1,0,1,40.0,2200,1500,0,885902,변화 포장 박스 장갑 캐셔,제과제빵
13002,4,3,5,4,4,4,4,4,4,2,3,3,3,4,2,2,3,3,1,1,1,1,1,1,1,1,1,1,5,1,2,2,1,5,1,5,5,3,3,4,5,5,3,5,4,5,1,1,4,1,1,1,1,1,1,1,1,5,2,2,2,5,5,11,1,6,1.0,1,1.0,5,5,5,4,4,4,4,3,4.0,4,4,4,4,3,2,4,2,1,1,2,4,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,2,2,3.0,2.0,1.0,32.0,5.0,1.0,1,0,1,52.0,8000,6000,0,31403,리스크매니지먼트자격증 자금운영 외환관리실무 변화 PC 은행원,경영
13003,5,5,5,5,4,5,5,3,5,3,3,4,2,5,5,1,3,2,2,1,1,1,1,1,1,1,1,1,4,2,2,1,1,2,1,4,5,5,5,2,5,5,5,2,1,5,1,1,4,1,3,1,1,1,1,1,2,5,5,2,5,1,2,10,2,4,2.0,1,2.0,6,5,5,4,4,4,5,2,1.0,3,5,5,4,3,1,1,1,3,1,1,3,90.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,2.0,2.0,1.0,37.0,4.0,1.0,1,0,1,55.0,3200,1800,0,412002,기사작성 인터뷰 내레이션 방송진행 방송 환경 변화 MNG 방송장비 없음 작가 강사 없음,법학
13004,4,1,3,2,2,5,4,1,2,2,1,1,2,1,5,1,3,4,2,1,3,3,4,1,1,3,3,2,1,5,1,2,2,5,4,3,1,2,1,1,4,3,1,1,1,4,1,1,2,1,1,1,1,1,1,1,1,3,3,2,2,3,2,19,4,1,2.0,2,0.0,4,2,3,4,3,2,3,2,3.0,3,4,4,3,1,1,1,2,1,1,1,5,100.0,1,0,0.0,0,0,0,4.0,0,0,0,0,0,5,1,2,1.0,2,1.0,2,1.0,2,1.0,2,2,1.0,2.0,1.0,42.0,2.0,1.0,1,0,1,43.0,3800,2600,0,812201,해양 경기 침체 펜치 자동차정비원,기계
13005,5,4,5,5,5,5,4,5,4,4,4,5,3,5,5,2,2,3,2,2,2,2,2,2,2,2,2,5,4,2,2,2,2,5,4,4,4,4,5,2,4,2,5,1,2,3,1,2,3,1,1,1,1,1,1,1,1,4,4,1,1,2,4,6,1,2,1.0,1,6.0,6,5,4,4,4,4,5,3,4.0,0,0,0,4,3,1,3,1,3,3,3,3,90.0,0,2,0.0,0,2,3,0.0,0,0,2,0,4,0,2,0,1.0,2,1.0,2,1.0,2,1.0,2,2,3.0,2.0,1.0,50.0,5.0,1.0,1,0,1,55.0,15000,3000,0,140306,건축기사 토목관련훈련 변화 대표 더존 건설관련직종,벤처경영학
13006,4,1,3,1,1,4,3,1,4,2,2,3,3,5,1,1,4,5,1,1,1,1,1,1,1,1,2,3,1,5,2,2,3,5,5,3,3,3,1,2,4,3,1,1,3,3,1,1,3,1,1,1,1,1,1,1,1,4,3,5,1,2,1,3,1,4,1.0,1,2.0,2,3,3,3,3,3,2,1,3.0,2,3,4,3,1,1,1,1,1,1,1,4,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,2,2,2.0,2.0,1.0,39.0,3.0,1.0,1,0,1,40.0,4000,2400,0,852301,화학류제조산업기사 기계기술습득 노력 동남아 공장 이전 생산기계 화장품제조회사 기술자,화공
