idx,sq1,sq2,sq3,sq4,sq5,sq6,sq7,sq8,sq9,sq10,sq11,sq12,sq13,sq14,sq15,sq16,kq1_1,kq1_2,kq2_1,kq2_2,kq3_1,kq3_2,kq4_1,kq4_2,kq5_1,kq5_2,kq6_1,kq6_2,kq7_1,kq7_2,kq8_1,kq8_2,kq9_1,kq9_2,kq10_1,kq10_2,kq11_1,kq11_2,kq12_1,kq12_2,kq13_1,kq13_2,kq14_1,kq14_2,kq15_1,kq15_2,kq16_1,kq16_2,kq17_1,kq17_2,kq18_1,kq18_2,kq19_1,kq19_2,kq20_1,kq20_2,kq21_1,kq21_2,kq22_1,kq22_2,kq23_1,kq23_2,kq24_1,kq24_2,kq25_1,kq25_2,kq26_1,kq26_2,kq27_1,kq27_2,kq28_1,kq28_2,kq29_1,kq29_2,kq30_1,kq30_2,kq31_1,kq31_2,kq32_1,kq32_2,kq33_1,kq33_2,bq1,bq2,bq3,bq4,bq5,bq5_1,bq6,bq7,bq8_1,bq8_2,bq8_3,bq9,bq10,bq11,bq12_1,bq12_2,bq12_3,bq12_4,bq12_5,bq13_1,bq13_2,bq13_3,bq14_1,bq14_2,bq14_3,bq14_4,bq14_5,bq15,bq16_1,bq16_2,bq16_3,bq16_4,bq16_5,bq17,bq18_1,bq18_2,bq18_3,bq18_4,bq18_5,bq18_6,bq18_7,bq18_8,bq18_9,bq19,bq20,bq21_1,bq21_2,bq21_3,bq25,bq26,bq27,bq28,bq28_1,bq28_2,bq29,bq30,bq31_1,bq31_2,bq31_3,knowcode,text_response,bef_job,able_job,major,description,bq6_mark,bq12_2_mark,bq12_3_mark,bq12_4_mark
22243,3,3,4,4,3,4,4,4,4,3,4,4,4,3,4,4,3,3,4,5,3,3,2,2,4,6,3,5,3,4,3,5,3,5,4,6,3,4,3,4,4,5,3,4,4,6,3,5,3,3,3,5,3,4,3,4,3,4,3,5,3,4,3,4,3,4,3,3,3,5,3,4,3,4,3,4,3,5,3,4,3,3,15,2,6,1,1,1,6.0,5.0,4,4,4.0,4.0,4.0,4.0,2,2,3,4.0,3,3,4,2,2,3,3,3,2,3,3,3,2,2,2,4,1,1,1,1,1,1,1,2,2,2,2.0,4,4,4.0,1.0,59,4.0,1,1,6,1,45.0,8800,5200,0,16201,정수시설운영관리사1급 소방설비기사 워드프로세서1급 미래 수돗물 생산 공급시스템 관련 연구 품질 수돗물 생산 공급 도정수 처리 시스템 도입 적용 자동화 시스템 적용 활성화 인력 수요 감소,회사원(제조업),0,산업공학,전기·가스·수도 관리자 전기·가스·수도 관리자,0,0,0,0
22244,4,4,3,1,2,4,4,4,3,5,3,5,3,3,4,3,1,0,3,4,1,0,1,0,1,0,1,0,2,4,1,0,2,4,3,4,1,0,1,0,1,0,3,4,3,4,4,5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,4,5,1,0,1,4,1,3,1,0,1,0,1,0,4,4,1,0,3,1,5,1,2,0,3.0,5.0,4,4,3.0,3.0,5.0,3.0,3,3,4,4.0,4,2,4,4,4,4,3,4,4,3,4,3,2,2,1,3,2,2,1,2,2,2,2,2,2,2,3.0,2,2,3.0,2.0,26,4.0,1,1,6,1,42.0,3200,3000,0,154102,화공기사 변화,0,0,화학공학,고무 및 플라스틱화학공학기술자 및 연구원 고무및플라스틱화학공학기술자,1,0,0,0
22245,5,5,4,4,5,4,4,4,4,5,5,5,4,5,4,4,1,0,2,2,1,0,1,0,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,0,1,0,2,2,3,3,1,0,1,0,1,0,1,4,1,3,2,3,2,2,2,2,2,2,1,0,6,1,4,1,2,0,4.0,1.0,3,3,3.0,3.0,3.0,3.0,3,3,3,3.0,3,4,4,4,4,4,4,4,4,3,2,4,3,2,2,1,2,2,2,2,2,2,2,2,2,1,2.0,4,4,4.0,1.0,59,1.0,1,2,6,2,48.0,3600,2500,0,702401,타일시공사 양성 인력 부족,0,0,0,타일·대리석 시공원 타일·대리석 시공원,0,0,0,0
22246,4,5,5,4,4,5,4,5,4,5,5,5,5,4,4,5,2,2,4,6,2,3,5,7,5,7,2,3,2,3,1,0,2,3,3,4,5,7,1,0,2,3,1,0,1,0,1,0,1,0,2,3,1,0,1,0,2,3,4,6,5,7,2,2,2,2,1,0,1,4,1,3,4,5,1,0,2,2,4,6,1,0,10,1,2,2,2,0,2.0,4.0,4,3,3.0,4.0,5.0,4.0,5,5,4,5.0,4,2,4,4,5,6,5,6,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3.0,4,4,3.0,2.0,52,3.0,1,1,6,1,40.0,4000,2400,0,29901,공란,사무직,출판사 운영,0,출판·자료 편집 사무원 출판·자료 편집 사무원,0,0,0,0
22247,5,4,4,2,3,2,2,3,3,2,3,4,3,2,3,3,1,0,2,3,1,0,1,0,4,5,1,0,3,3,1,0,3,4,3,3,2,3,1,0,2,2,3,4,3,4,2,3,1,0,1,0,1,0,1,0,1,0,1,0,2,2,2,3,2,3,1,0,1,4,1,3,1,0,2,3,2,2,2,2,1,0,3,1,2,2,1,3,3.0,5.0,5,3,4.0,4.0,4.0,3.0,2,3,4,4.0,4,4,3,2,3,3,4,3,3,3,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,1,3.0,3,2,3.0,1.0,35,4.0,1,1,6,1,40.0,3400,2400,0,153201,적응기간 변화,0,0,전자공학,전자제품 및 부품 개발기술자 전자제품 및 부품 개발기술자,1,0,0,0
22248,5,4,5,4,4,5,4,5,4,4,5,3,5,4,2,2,1,0,3,2,2,2,1,0,5,5,1,0,1,0,1,0,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,3,5,5,3,3,4,5,2,2,4,6,2,2,1,0,2,1,1,0,2,2,1,3,5,5,4,5,2,2,1,0,2,2,15,2,3,1,2,0,5.0,5.0,4,4,4.0,4.0,4.0,4.0,3,3,2,3.0,3,2,4,4,4,3,3,4,3,4,2,5,3,4,2,5,2,2,2,2,2,2,2,2,2,1,4.0,1,1,2.0,1.0,30,4.0,1,1,6,1,45.0,3200,2600,0,240102,응급수상구조사 안전 갈수록 중요시,0,0,경찰행정학,해양경찰관 해양경찰관,0,0,0,0
22249,3,2,3,3,4,4,4,3,3,3,4,3,4,4,3,4,2,4,3,3,3,4,2,4,3,4,1,0,3,4,1,0,2,3,2,4,2,2,1,0,1,0,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,4,3,4,1,0,1,4,1,3,1,0,2,4,2,4,3,3,1,0,10,1,1,2,1,1,4.0,2.0,3,2,2.0,2.0,3.0,3.0,3,3,3,3.0,3,3,2,2,3,3,3,3,2,2,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3.0,2,2,2.0,1.0,38,4.0,1,3,6,2,40.0,6000,2500,0,133901,프로세스 운영 시스템 도입 기계로 대체,0,0,소프트웨어과,IT 테스터 및 IT QA 전문가 IT 테스터 및 IT QA 전문가(SW 테스터),0,0,0,0
22250,5,4,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,4,3,4,3,4,5,4,5,5,3,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,5,5,1,4,1,3,1,0,2,3,1,0,1,0,1,0,18,1,1,2,2,0,6.0,2.0,3,2,2.0,4.0,4.0,2.0,3,3,3,3.0,3,1,5,5,2,2,2,2,2,4,5,3,3,3,5,4,2,2,2,2,2,2,2,2,2,1,3.0,1,1,1.0,1.0,40,2.0,2,1,6,0,13.0,0,0,5000,417201,공란,안무가,0,인문계,연예인매니저 연예인매니저,0,0,0,0
22251,4,4,4,2,4,4,4,4,4,4,4,4,4,4,3,1,3,2,4,4,1,0,1,0,4,4,2,1,1,0,1,0,1,0,1,0,1,0,1,0,3,3,1,0,2,2,1,0,4,3,3,3,1,0,1,0,4,4,3,4,4,4,2,3,4,5,1,0,1,4,1,3,4,4,4,4,1,0,1,0,1,0,17,2,4,1,2,0,4.0,5.0,4,4,4.0,4.0,4.0,4.0,4,4,4,4.0,4,2,4,4,4,4,4,4,4,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,1,5.0,4,4,4.0,2.0,29,4.0,1,1,6,1,40.0,2700,2000,0,306501,물리치료사 면허증 의료기기 발전 인구 노령화 질병,0,0,물리치료학,물리치료사 물리치료사,0,0,0,0
22252,4,4,3,3,5,5,3,3,3,3,3,4,4,4,2,2,3,4,4,5,2,3,2,2,2,2,2,2,2,3,2,3,2,3,2,2,2,2,1,0,2,1,3,4,2,1,2,2,2,1,2,3,2,2,2,1,2,2,2,3,3,5,3,3,3,5,2,2,2,2,2,3,2,2,3,5,2,4,3,4,2,1,3,1,4,2,1,4,5.0,4.0,4,4,4.0,5.0,4.0,4.0,4,2,3,3.0,3,2,3,2,4,3,2,1,2,3,3,3,3,3,3,4,2,2,2,2,2,2,2,2,2,3,2.0,4,4,3.0,1.0,47,4.0,1,1,6,1,52.0,4800,2300,0,26301,문서작성 프로그램 기록 전산 화로 관리,0,0,통계학,총무사무원 총무 및 일반 사무원,0,0,0,0
22253,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,1,0,1,0,1,0,3,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,1,0,1,0,1,0,2,2,1,0,1,0,1,0,1,0,1,0,1,0,3,3,1,0,1,4,1,3,1,0,1,0,1,0,1,0,1,0,18,3,4,2,1,2,2.0,3.0,4,3,3.0,4.0,4.0,4.0,2,3,4,5.0,3,2,4,4,3,3,3,2,2,3,2,2,3,2,2,3,2,1,1,2,1,1,1,2,2,2,4.0,2,2,2.0,2.0,23,3.0,1,1,6,1,40.0,2700,2500,0,420902,딜링 서비스 마인드 외화 카지노,0,0,카지노 경영과,카지노 딜러,0,0,0,0
22254,4,4,5,3,4,3,4,4,4,4,5,4,3,4,4,4,1,0,3,2,1,0,1,0,1,0,1,0,1,0,4,4,3,4,1,0,1,0,1,0,1,0,3,4,3,4,2,3,4,2,1,0,3,3,3,4,1,0,1,0,3,3,2,4,2,2,1,0,1,4,1,3,3,3,2,2,3,4,3,3,3,2,13,2,3,2,1,2,2.0,2.0,4,2,2.0,3.0,2.0,2.0,3,3,4,4.0,4,4,2,2,3,2,3,2,2,3,3,3,2,1,1,3,2,2,2,2,2,1,1,2,2,2,3.0,4,2,2.0,2.0,52,3.0,1,1,6,1,40.0,2100,2000,0,122301,작물교육,판매업,0,행정,농림어업 시험원 농림어업 시험원,0,0,0,0
22255,2,3,2,4,4,2,2,1,2,2,3,5,3,3,4,3,3,3,2,2,1,0,1,0,1,0,1,0,1,0,1,0,3,3,3,4,3,3,4,4,4,5,4,2,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,4,1,3,4,6,1,0,4,3,2,2,3,3,6,4,2,2,2,0,2.0,2.0,2,1,1.0,3.0,4.0,4.0,4,3,3,3.0,3,2,2,3,5,5,4,4,5,3,2,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2.0,3,2,2.0,1.0,50,1.0,1,4,6,2,42.0,3600,2000,0,701301,재개발 규제 분위기,택배,0,0,철근공 철근공,0,1,1,0
22256,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,4,3,2,3,4,2,3,3,2,2,2,1,0,1,0,3,3,1,0,1,0,1,0,2,2,2,2,2,2,1,0,1,0,3,3,2,2,2,2,2,2,4,4,3,3,2,2,2,3,1,0,2,2,2,2,5,4,3,4,2,2,2,2,3,4,15,2,5,2,1,1,3.0,2.0,5,4,4.0,3.0,1.0,1.0,2,2,1,3.0,3,2,4,4,2,2,2,1,2,4,2,4,4,3,2,5,2,2,2,2,2,2,2,1,1,1,3.0,2,2,2.0,1.0,54,4.0,1,1,6,1,52.0,4800,4000,0,240301,보호장비 사용법 응급처치 경비지도사,0,0,심리학,교도관 교도관,1,0,0,0
22257,4,3,2,2,3,2,3,2,2,2,2,4,3,2,2,4,1,0,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,0,1,0,1,0,2,2,5,6,1,0,1,0,2,3,3,3,1,0,1,0,1,0,2,3,1,0,13,5,2,2,2,0,4.0,5.0,3,4,3.0,3.0,4.0,4.0,3,4,2,3.0,4,2,1,2,3,4,3,3,4,3,3,2,3,2,2,5,2,2,2,2,2,2,2,2,2,1,3.0,2,1,1.0,2.0,48,4.0,1,1,6,1,40.0,5500,3000,0,110103,공란,교수,0,언어학,언어학연구원 언어학연구원,0,0,0,0
22258,5,5,5,3,4,4,3,3,3,3,4,5,5,5,5,5,3,3,3,3,3,3,3,3,5,3,3,3,2,3,1,0,3,3,3,5,1,0,1,0,3,3,3,5,2,3,1,0,1,0,2,3,1,0,1,0,1,0,1,0,1,0,1,0,3,3,1,0,1,4,1,3,1,0,1,0,1,0,2,3,1,0,7,1,2,1,1,6,6.0,2.0,3,3,3.0,4.0,4.0,3.0,1,3,3,3.0,3,3,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,3,2.0,2,2,2.0,1.0,28,2.0,1,1,6,1,52.0,4000,3000,0,612101,건설기계정비 정비교육 로봇 컴퓨터 업무 대신,0,0,전기,기술 영업원 기술 영업원,0,0,0,0
22259,4,5,5,3,5,4,4,5,5,4,4,4,4,5,3,3,2,3,2,2,2,3,3,3,5,5,1,0,3,3,3,4,2,2,2,2,1,0,1,0,2,3,2,3,2,2,2,2,1,0,4,5,1,0,2,3,2,2,4,4,2,2,2,2,1,0,1,0,2,2,2,2,3,4,3,3,2,3,3,4,1,0,9,4,2,2,2,0,2.0,1.0,1,1,1.0,4.0,3.0,2.0,4,3,4,5.0,4,2,4,4,4,5,5,4,4,4,2,3,4,2,2,3,2,2,2,2,2,2,2,2,2,1,2.0,4,4,3.0,2.0,49,2.0,1,3,6,2,72.0,2880,2700,0,532201,경제 증가 경제 불황,주부,0,상업,홀서빙원 호텔·레스토랑 웨이터·웨이트리스,0,1,0,0
22260,5,5,5,3,5,5,5,5,5,5,5,5,5,2,2,3,2,2,2,2,2,2,5,4,5,4,2,2,1,0,1,0,2,3,1,0,1,0,1,0,1,0,3,4,1,0,1,0,1,0,2,1,1,0,1,0,1,0,3,3,2,3,2,4,2,3,1,0,1,4,1,3,3,3,2,2,3,4,3,4,2,3,11,2,2,1,1,1,4.0,2.0,3,1,1.0,4.0,4.0,4.0,3,3,3,3.0,3,2,4,1,5,5,4,2,5,2,1,1,1,1,2,5,2,2,2,1,2,2,1,2,2,2,2.0,1,3,3.0,2.0,49,4.0,1,1,6,1,40.0,5000,2200,0,32401,워드 컴퓨터활용능력 FP 펀드판매 고객상담 관리 능력 상품 출시 인력 감축 자동화 기기 용량 증가,0,"계약직, 금융기관 직원",금융재테크학,출납창구사무원 출납창구사무원,0,0,0,0
22261,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,2,2,2,2,2,2,18,1,2,1,1,5,5.0,4.0,3,3,3.0,4.0,4.0,4.0,3,3,3,3.0,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,4,2,2,2,2,2,2,2,2,2,2,4.0,3,3,3.0,1.0,45,3.0,2,1,6,0,25.0,0,0,5000,416204,문화예술인경력증,0,0,연극영화과,개그맨 및 코미디언 개그맨 및 코미디언,0,0,0,0
22262,4,4,4,4,3,4,3,4,4,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,1,0,2,2,2,3,4,6,1,0,2,2,1,0,1,0,1,0,1,0,2,3,2,2,2,2,2,2,2,3,2,3,1,0,2,3,3,6,2,2,1,3,2,2,1,0,2,2,2,2,1,0,3,1,2,2,1,5,5.0,5.0,3,4,4.0,4.0,4.0,3.0,3,3,3,4.0,4,3,4,4,4,4,3,4,3,3,3,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2.0,2,2,2.0,2.0,37,4.0,1,3,6,1,45.0,3800,2400,0,884201,보석세공 보석디자인 기계 대신,0,0,시각디자인학과,귀금속·보석 세공원 귀금속·보석 세공원,0,0,0,0
22263,4,4,5,4,4,4,4,5,4,4,4,4,4,4,3,4,4,6,3,5,3,4,5,4,5,5,5,4,5,7,1,0,1,0,1,0,5,5,3,4,3,5,1,0,1,0,1,0,1,0,2,4,3,4,1,0,3,5,5,5,5,6,3,4,3,4,4,5,1,4,2,4,1,0,1,0,3,5,4,4,1,0,13,1,1,2,1,6,6.0,4.0,5,5,4.0,4.0,5.0,4.0,4,4,4,4.0,5,1,5,5,5,5,5,4,4,3,3,2,4,2,2,2,1,1,1,1,1,1,2,2,2,3,2.0,2,4,4.0,1.0,47,4.0,2,1,5,0,56.0,0,0,6000,416401,사진촬영 편집기술 시장 환경 변화 소프트웨어 업그레이드 마케팅 방식 변화 자동화,회사원,사진관련 교육 강사,산림자원학,촬영 기사 촬영 기사,0,0,0,0
22264,2,4,4,4,4,5,4,5,5,5,5,5,5,3,3,5,1,0,1,0,1,0,1,0,1,0,1,0,5,4,1,0,1,0,5,5,1,0,1,0,5,5,5,4,5,5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,4,1,3,5,4,1,0,1,0,1,0,1,0,3,1,2,2,2,0,6.0,2.0,3,2,2.0,4.0,3.0,2.0,3,3,4,3.0,3,3,3,3,3,3,3,3,3,3,2,2,3,1,1,2,1,2,1,1,1,1,2,2,2,3,1.0,2,2,2.0,1.0,23,2.0,1,1,6,1,60.0,2200,2000,0,823101,기계 도입 업무 효율 증가 기계 자동화,0,0,문과,단조원(단조기조작원) 단조원,0,0,0,0
22265,5,4,4,4,4,3,4,3,4,4,4,5,4,3,3,2,1,0,2,3,1,0,1,0,3,4,2,3,1,0,1,0,3,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,3,1,0,1,0,1,0,2,2,1,0,5,5,4,5,1,0,1,4,1,3,2,2,2,2,4,4,5,4,1,0,10,1,4,2,2,0,3.0,5.0,3,3,3.0,3.0,3.0,3.0,3,3,3,4.0,3,1,4,4,2,2,3,3,2,2,1,1,1,1,2,4,2,2,2,2,1,2,2,2,2,1,3.0,2,1,1.0,1.0,41,4.0,1,1,6,1,40.0,4500,3500,0,412002,공란,0,0,국어국문학,방송기자 방송기자,0,0,0,0
22266,3,4,2,2,5,2,4,4,4,2,4,5,3,2,2,5,1,0,4,5,1,0,3,5,4,5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4,5,1,0,1,0,1,0,3,5,5,5,1,0,1,0,1,0,1,0,2,4,2,3,1,0,1,4,1,3,1,0,1,0,1,0,4,4,1,0,13,1,3,2,1,2,3.0,5.0,3,3,3.0,4.0,4.0,3.0,3,3,5,5.0,4,2,3,3,4,4,4,1,3,3,2,3,2,2,2,3,2,1,2,2,2,2,2,2,2,3,2.0,1,1,1.0,2.0,27,4.0,1,1,6,1,44.0,3500,2500,0,24203,분석프로그램 사용법 조사방법론 보고서 자동 작성 프로그램 대체 빅데이터 관련 산업,0,사회학 연구원,사회심리학,조사전문가,0,0,0,0
22267,5,5,5,1,1,3,4,4,5,4,4,5,4,4,2,2,1,0,1,0,1,0,1,0,4,5,1,0,4,5,1,0,1,0,1,0,3,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,1,4,1,3,3,4,2,3,1,0,1,0,2,3,19,4,1,2,1,2,2.0,2.0,4,3,2.0,4.0,3.0,1.0,3,3,3,3.0,3,3,4,3,3,2,2,2,1,2,4,4,4,2,5,2,2,2,2,2,2,2,2,2,2,3,1.0,4,4,2.0,1.0,57,1.0,2,1,6,0,60.0,0,0,2500,561501,건조기 세탁기 드라이기 아이롱 보일러 사용 방법과 안전 지도 사람,자영사업,0,0,세탁원(다림질원) 세탁원(다림질원),0,1,1,1
22268,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,1,1,0,1,0,1,0,2,2,3,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,2,2,2,1,0,3,3,3,2,1,0,1,0,1,0,1,0,1,4,1,3,1,0,1,0,1,0,1,0,1,0,19,4,1,1,2,0,3.0,4.0,4,4,4.0,4.0,4.0,4.0,3,4,4,4.0,4,2,4,4,5,5,5,5,5,2,2,3,2,2,5,2,2,2,2,2,2,2,2,2,2,1,4.0,3,3,3.0,2.0,28,3.0,1,1,6,1,45.0,2500,2300,0,511301,체형관리사 몸매 관리 대한 관심 계속,0,0,생활체육학과,피부 및 체형 관리사(발관리사 포함) 피부 및 체형 관리사(발관리사 포함),0,0,0,0
22269,4,4,5,1,3,2,4,4,4,2,3,5,3,2,3,1,3,4,2,2,2,3,3,4,4,5,1,0,3,3,1,0,1,0,1,0,3,4,1,0,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,0,1,0,3,4,1,0,3,4,1,0,1,0,1,4,1,3,1,0,1,0,2,2,2,3,1,0,7,4,1,2,2,0,3.0,2.0,3,2,2.0,4.0,5.0,2.0,4,3,3,3.0,4,2,3,2,4,4,5,5,4,2,2,3,3,2,3,5,2,2,2,2,2,2,2,2,2,1,3.0,4,4,4.0,2.0,50,3.0,2,1,6,0,52.0,0,0,4000,884102,공란,학습지 교사,0,영어,플로리스트,0,1,1,1
22270,4,4,4,3,3,4,4,3,3,4,4,3,3,3,3,4,1,0,1,0,1,0,1,0,2,2,1,0,1,0,1,0,1,0,2,2,1,0,1,0,2,2,1,0,1,0,1,0,3,4,2,3,3,4,2,3,4,5,3,4,2,3,1,0,1,0,1,0,1,4,1,3,3,4,1,0,2,2,1,0,1,0,15,2,4,1,2,0,5.0,5.0,4,4,4.0,4.0,4.0,3.0,3,3,4,3.0,4,2,3,3,3,4,3,3,4,3,3,2,3,2,2,4,2,2,2,2,2,2,2,2,2,1,2.0,2,3,3.0,1.0,26,4.0,1,1,6,1,45.0,4800,4000,0,307101,응급구조사 인구 감소,0,0,기계과,응급구조사 응급구조사,0,0,0,0
22271,4,4,4,4,4,4,4,4,4,4,5,4,5,3,4,3,4,3,4,6,4,5,4,5,4,5,1,0,4,1,4,1,4,4,1,0,4,3,1,0,1,0,1,0,1,0,1,0,1,0,2,2,2,3,3,4,1,0,4,4,3,4,4,4,1,0,1,0,1,4,1,3,4,4,4,4,5,5,4,4,4,3,7,4,1,2,1,1,1.0,3.0,4,4,4.0,4.0,4.0,3.0,4,3,3,3.0,4,2,4,4,4,4,4,4,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2.0,4,4,3.0,1.0,54,5.0,2,1,6,0,40.0,0,0,4000,615301,납품지식 습득 당한파악 고객대응 수요,0,0,0,온라인 판매원 온라인 판매원,0,1,1,1
22272,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,4,5,4,5,2,4,2,4,4,5,2,3,2,3,4,5,4,5,2,4,4,4,4,5,4,3,3,3,2,3,2,3,4,4,2,3,4,5,2,3,3,5,3,5,3,4,2,4,3,4,3,4,3,4,4,5,3,5,3,5,3,5,2,2,10,3,4,1,1,4,3.0,5.0,4,4,4.0,3.0,3.0,4.0,3,3,3,3.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,1,2,1,2,2,2,2,2.0,2,2,2.0,1.0,52,4.0,1,1,6,1,40.0,6000,4000,0,136002,무선설비기사 인사 관련 교육 디지털 차로 디지털로 컴퓨터 대체로 일자리 감소,0,0,전자공학과,방송송출장비기사 방송송출장비기사,1,0,0,0
22273,5,4,3,4,3,3,5,3,4,4,4,5,5,4,3,3,1,0,2,3,1,0,1,0,3,4,1,0,1,0,1,0,3,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,1,0,3,4,1,0,1,0,1,0,5,5,4,4,1,0,1,4,1,3,2,2,2,2,3,4,4,4,1,0,10,1,4,2,1,5,3.0,5.0,3,3,3.0,4.0,4.0,3.0,3,3,3,3.0,3,1,3,3,3,3,2,2,2,2,1,2,2,2,2,4,2,2,1,2,2,2,2,2,2,2,3.0,1,1,1.0,1.0,35,4.0,1,1,6,1,40.0,3850,3500,0,412002,공란,0,0,경제학과,방송기자 방송기자,0,0,0,0
22274,5,4,5,4,5,5,5,5,4,4,5,4,5,4,4,5,3,3,4,5,4,4,1,0,3,4,4,5,3,3,3,3,4,5,3,5,3,3,3,3,3,3,3,6,3,4,3,4,3,3,4,6,4,5,3,5,4,4,4,6,4,5,4,5,4,5,1,0,4,5,2,3,4,5,5,7,4,6,4,6,2,3,15,2,6,1,1,6,5.0,5.0,5,4,4.0,4.0,4.0,4.0,4,4,5,5.0,5,2,3,5,5,5,5,5,5,4,4,2,3,4,4,2,2,1,1,2,1,1,2,2,2,1,3.0,2,3,3.0,1.0,34,4.0,1,1,6,1,65.0,6500,5000,0,221102,변호사자격증 법학관련 전문교육 수사 분석 장비 개발 사람 사실관계 판단 자리 인구 변화 유지,0,0,법학과,검사 검사,0,0,0,0
22275,3,4,5,3,2,2,4,4,4,3,4,5,3,3,2,2,2,2,2,2,2,2,3,4,4,5,2,2,2,2,1,0,2,2,1,0,3,4,3,4,2,2,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,2,2,2,2,2,2,3,4,1,4,1,3,2,2,1,0,2,2,2,2,1,0,3,1,1,2,2,0,5.0,2.0,4,2,2.0,3.0,3.0,3.0,2,3,3,3.0,2,3,2,2,3,3,3,3,3,3,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,1,3.0,3,3,3.0,1.0,51,2.0,2,1,6,0,45.0,0,0,2000,885201,공란,부품공장에서 일함,0,공,간판 제작·설치원 간판 제작·설치원,0,1,1,1
22276,3,3,4,3,4,2,3,3,3,2,4,4,4,2,2,2,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,0,1,0,2,2,2,3,3,3,2,2,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,2,1,1,0,1,0,1,4,1,3,3,3,2,2,2,2,2,1,1,0,6,1,1,2,2,0,2.0,2.0,3,3,4.0,4.0,4.0,3.0,4,3,3,4.0,3,2,3,3,3,3,2,3,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3.0,3,2,3.0,1.0,59,2.0,1,4,6,2,48.0,3400,0,0,701201,공란,경량철공공,0,0,"경량철골공(석고보드공,텍스공,조립주택 건립원) 경량철골공(석고보드공,텍스공,조립주택 건립원)",0,0,0,0
22277,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,1,0,2,2,2,3,1,0,3,4,4,5,2,3,1,0,3,4,3,5,3,5,3,3,4,6,4,6,4,5,3,6,1,0,3,5,1,0,1,0,1,0,3,5,3,5,3,5,3,5,1,0,1,4,1,3,3,4,3,5,3,5,3,4,3,4,15,2,5,2,1,4,6.0,5.0,3,3,3.0,4.0,4.0,2.0,4,4,4,4.0,4,3,4,3,2,3,4,2,3,4,4,3,4,4,4,5,2,2,2,2,2,2,2,2,2,1,4.0,1,5,1.0,1.0,40,4.0,1,1,6,1,52.0,6500,4000,0,153301,KOLAS 수요 증가 현재 인력,0,0,전기공학과,전기·전자 공학 시험원 전기·전자 공학 시험원,0,0,0,0
