idx,cq1,cq2,cq3,cq4,cq5,cq6,cq7,cq8,cq9,cq10,cq11,cq12,cq13,cq14,cq15,cq16,cq17,cq18,cq19,cq20,cq21,cq22,cq23,cq24,cq25,cq26,cq27,cq28,cq29,cq30,cq31,cq32,cq33,cq34,cq35,cq36,cq37,cq38,cq39,cq40,cq41,cq42,cq43,cq44,cq45,cq46,cq47,cq48,cq49,cq50_1,cq50_2,cq50_3,cq50_4,cq50_5,cq50_6,cq50_7,cq50_8,iq1,iq2,iq3,iq4,iq5,iq6,bq1,bq2,bq3,bq4,bq5,bq5_1,bq6,bq7,bq8_1,bq8_2,bq8_3,bq9,bq10,bq11,bq12_1,bq12_2,bq12_3,bq12_4,bq12_5,bq13,bq14,bq15,bq16,bq17,bq18,bq19,bq20,bq21,bq25,bq25_1,bq26_1,bq26_1a,bq26_2,bq26_2a,bq26_3,bq26_3a,bq26_4,bq26_4a,bq27,bq28,bq34,bq35,bq36,bq37,bq38,bq38_1,bq38_2,bq39,bq40,bq41_1,bq41_2,bq41_3,knowcode,text_response,sim_job,bef_job,able_job,major,description,bq22,bq23,bq24,bq6_mark,bq12_2_mark,bq12_3_mark,bq12_4_mark
15440,5,4,5,5,4,5,5,5,5,5,5,4,3,5,4,3,5,2,2,1,1,2,2,2,1,1,1,2,4,2,2,5,4,5,1,4,4,5,5,4,4,4,5,4,4,4,1,1,5,3,3,2,2,1,1,1,2,3,5,5,5,5,3,13,1,3,2.0,1,4.0,6,5,4,4,3,3,4,3,3.0,4,4,4,4,3,1,1,1,3,1,3,4,100.0,1,2,1.0,2,1.0,2,1.0,2,1.0,2,2,2.0,3.0,1.0,36.0,4.0,1.0,2,0,1,50.0,7000,2500,0,12301,기획력 문서 작성 능력 영상 지면 제작물에 대한 지식 디지털 기술 발달 문서 작업 파워포인트 엑셀 포토샵 일러스트 유투브 등에서도 자체 광고 제작 등을 놓고 있는 상황,0,없음,광고주 마케팅 분야,광고학,마케팅·광고·홍보 관리자(부서장) 마케팅·광고·홍보 관리자(부서장),1.0,1.0,2,0,0,0,0
15441,5,2,5,3,4,4,4,4,3,2,3,3,3,2,5,1,3,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4,4,2,1,4,5,4,3,3,4,4,4,3,1,3,1,1,1,1,1,2,1,1,1,1,1,4,5,3,4,4,2,11,1,2,2.0,2,0.0,3,2,4,4,3,3,4,4,4.0,3,4,4,4,1,1,1,1,1,1,2,4,80.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,3.0,2.0,1.0,35.0,4.0,1.0,1,0,1,45.0,5500,2500,0,32501,현상 유지 노트북 핸드폰 필기구,0,0,0,무역학,신용 추심원(채권 관리원) 신용 추심원(채권 관리원),1.0,1.0,1,1,0,0,0
15442,5,3,5,5,5,5,5,5,4,4,4,3,2,4,2,1,3,3,1,1,1,3,1,1,1,1,1,1,4,2,1,1,1,2,1,3,4,4,4,2,4,2,4,3,3,3,1,2,1,1,1,1,1,1,1,1,1,4,3,3,3,2,3,15,1,2,1.0,1,2.0,4,5,4,3,3,4,4,4,3.0,4,4,4,4,2,2,1,1,3,3,3,2,90.0,3,0,1.0,2,1.0,2,1.0,2,1.0,2,2,2.0,3.0,1.0,52.0,4.0,1.0,1,0,0,50.0,8000,7700,0,29903,행정사 서류작성업무 개인 처리 능력 증가 MS오피스,행정원,교육공무원,0,교육,행정사·문서대행자 행정사·문서대행자,2.0,5.0,5,0,0,0,0
15443,4,4,5,3,4,3,3,3,4,3,3,4,2,5,3,3,3,2,1,5,1,1,1,1,1,1,1,1,2,4,1,2,3,3,4,1,4,4,2,2,4,3,4,3,2,3,1,1,3,2,2,1,3,1,1,1,1,3,1,1,3,3,2,18,1,5,2.0,1,6.0,3,5,5,3,3,4,4,3,3.0,3,4,4,4,1,1,1,2,1,1,1,3,100.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,3.0,2.0,1.0,44.0,4.0,1.0,2,0,2,52.0,13000,6000,0,420101,체력강화 선수가 되기위한 운동훈련 현재 프로 선수단 업체 증가 코치 BALL 없음,0,지도자,농구교실,경제학,스포츠 감독 및 코치 스포츠 감독 및 코치,3.0,1.0,2,1,0,0,0
15444,2,1,2,1,1,2,4,1,2,1,2,1,1,1,5,1,4,3,3,1,2,3,3,2,2,2,2,3,1,5,2,3,4,3,5,4,3,4,3,1,2,2,2,2,3,4,2,1,3,1,1,1,1,1,1,1,1,2,2,1,2,3,2,6,4,2,2.0,2,0.0,1,1,2,3,2,2,2,2,2.0,3,2,2,2,1,1,1,2,1,1,1,5,0.0,1,2,3.0,0,3.0,0,3.0,0,3.0,0,2,2.0,2.0,1.0,47.0,2.0,1.0,4,0,2,45.0,4000,3000,0,702101,인구 감소 벽돌 미장,0,0,0,문과,미장공 미장공,1.0,1.0,1,0,0,0,0
15445,5,3,5,5,5,5,4,4,5,4,4,2,1,5,4,4,5,4,4,1,4,1,2,2,1,1,2,2,5,1,1,4,3,4,4,3,4,3,1,3,4,4,3,2,3,5,1,1,1,1,1,1,1,1,1,1,1,5,5,1,3,4,3,17,1,2,2.0,2,0.0,1,5,4,3,3,4,4,4,3.0,3,3,3,3,1,1,1,1,1,1,1,4,90.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,2.0,2.0,1.0,28.0,4.0,1.0,1,0,1,40.0,2300,2150,0,155304,개발 사업 강도 포토샵 캐드,0,0,0,토목,환경영향 평가원 환경영향 평가원,1.0,1.0,1,0,0,0,0
15446,4,5,3,4,3,3,4,4,4,3,3,2,2,5,1,1,3,2,1,1,1,1,1,1,1,1,1,1,3,3,2,3,3,2,1,2,3,3,2,3,3,4,3,3,3,4,1,1,1,2,2,1,1,1,1,1,1,4,4,4,2,3,3,16,5,1,1.0,2,0.0,1,4,4,4,3,4,4,4,4.0,0,0,0,4,1,1,1,1,1,1,1,3,0.0,3,0,2.0,0,2.0,0,2.0,0,2.0,0,1,3.0,4.0,2.0,28.0,3.0,1.0,4,0,2,36.0,2900,2400,0,214201,컴퓨터활용능력2급 정보처리기능사 전산 화가 때문 컴퓨터 마우스 USB 없음,0,없음,없음,물리학,컴퓨터 강사 컴퓨터 강사,1.0,1.0,1,0,0,0,0
15447,5,4,5,1,1,3,3,5,2,2,3,2,3,4,3,3,2,3,3,1,1,2,1,1,2,1,1,1,4,2,2,3,2,2,1,4,4,3,4,1,4,4,4,4,5,3,2,2,4,1,1,1,1,1,1,1,1,2,3,3,2,2,2,19,4,1,2.0,1,3.0,3,2,3,2,2,4,4,3,3.0,0,0,0,3,3,2,4,1,2,3,2,3,0.0,1,1,2.0,0,2.0,0,2.0,0,2.0,0,2,1.0,3.0,2.0,49.0,2.0,2.0,0,6,0,40.0,0,0,1200,512401,필요한 서적이나 수련이 필요함 유종 업종 점점 깃발 방울 꾕과리 없음,도사 보살,식당 운영,없음,문,점술가 및 민속신앙 종사원,3.0,5.0,1,0,0,0,0
15448,5,4,5,5,2,5,4,5,5,5,5,3,2,5,3,2,4,2,2,2,2,1,1,1,1,1,1,2,5,1,1,5,1,2,2,2,3,3,2,4,4,5,4,3,1,2,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,5,4,10,1,6,1.0,1,1.0,1,4,3,4,4,2,2,2,2.0,2,4,4,3,1,1,1,1,1,2,1,5,95.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,1.0,2.0,1.0,48.0,4.0,1.0,1,0,1,40.0,6000,3000,0,131201,전기기사 정보통신기사 정신통신이론 실무교육 시스템 고도화 자동화 통신 계측기,통신 기사,0,0,전자공학,통신기기·장비 기술자 통신기기·장비 기술자,1.0,1.0,1,0,0,0,0
15449,5,2,2,1,2,3,2,3,3,3,1,2,2,5,1,5,5,5,5,3,2,5,2,1,1,1,1,1,5,1,1,2,1,5,1,5,5,5,3,4,4,2,3,2,4,5,1,1,3,1,1,1,1,1,1,1,1,3,3,3,3,3,3,8,4,1,1.0,2,0.0,3,3,4,2,4,4,3,4,4.0,5,5,5,5,3,2,4,1,3,3,1,4,0.0,1,2,2.0,0,2.0,0,2.0,0,2.0,0,1,2.0,4.0,1.0,53.0,2.0,2.0,0,6,0,60.0,0,0,1800,622101,택시운전자격증 자가용 증가 콜프로그램,택시 기사,0,0,기계,택시 운전원 택시 운전원,3.0,5.0,5,1,0,0,0
15450,5,2,4,5,5,5,4,2,4,3,3,3,2,5,2,1,3,5,1,1,5,1,1,5,1,5,4,5,4,2,1,5,1,4,4,1,2,2,3,3,4,3,4,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,4,3,1,4,2.0,1,3.0,5,5,3,4,1,4,4,3,4.0,4,4,4,4,3,1,1,1,1,1,1,2,100.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,2.0,4.0,1.0,29.0,4.0,1.0,1,0,1,40.0,2600,2100,0,154201,분석기기 제제기기 사용훈련 에로사항 발생시 해결하는 것등 개발 생각 GC LC 플라스크 비커 없음,0,없음,없음,화학,화학공학 시험원 화학공학 시험원,1.0,1.0,1,0,0,0,0
15451,5,2,4,1,1,2,3,1,2,1,2,2,1,5,2,4,3,3,1,1,1,1,5,4,1,1,1,2,1,5,2,4,3,4,5,5,4,4,2,3,3,3,2,3,3,5,1,1,1,1,1,1,1,1,1,1,1,3,2,3,2,2,2,3,1,6,2.0,2,0.0,3,2,4,4,4,4,3,3,4.0,3,4,4,4,1,1,1,2,1,1,1,4,100.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,2.0,4.0,1.0,40.0,3.0,1.0,1,0,1,52.0,6000,3500,0,817101,자동화 시스템 도입 일자리 감소 전기 드라이버 전기인팩,0,음식업 자영업자,0,전자공학,자동차 조립원 자동차 조립원,1.0,1.0,1,1,0,0,0
15452,1,1,5,1,2,4,2,4,2,1,1,4,4,5,1,1,4,5,1,1,1,5,1,1,1,1,1,1,5,1,1,1,1,5,1,2,3,3,2,1,2,1,1,4,1,4,1,2,1,1,1,1,1,1,1,1,1,3,3,2,4,4,3,11,4,3,2.0,1,2.0,3,3,3,2,1,4,4,3,2.0,3,4,3,3,1,1,1,1,1,1,1,3,40.0,1,1,1.0,2,1.0,2,3.0,0,3.0,0,2,2.0,3.0,2.0,49.0,2.0,2.0,0,6,0,52.0,0,0,2400,613001,전화 응대기업 고객을 설득하여 상품판매 기법 직업 해드삿 전화기 PC 없음,전화 상담,판매원,없음,인문계,텔레마케터 텔레마케터,2.0,3.0,5,1,0,0,0
15453,2,1,4,2,2,2,3,2,3,3,3,2,3,5,1,1,4,3,1,1,1,2,2,1,1,1,1,1,5,1,1,2,2,2,1,4,4,3,1,4,5,4,1,2,4,4,2,1,3,2,2,2,2,1,1,2,1,3,3,3,3,3,3,13,1,4,2.0,1,1.0,1,3,3,2,2,4,4,4,4.0,3,5,5,5,1,1,1,2,1,1,2,4,90.0,1,1,2.0,0,2.0,0,2.0,0,2.0,0,1,4.0,3.0,1.0,53.0,4.0,1.0,4,0,2,50.0,1300,1200,0,29303,정확성 고객 요구 증가 컴퓨터,조사원,자영업,마케팅,경제학,통계 사무원,1.0,2.0,1,0,0,0,0
15454,4,2,2,2,2,2,3,2,2,2,2,2,2,5,1,1,3,1,1,1,1,1,1,3,1,3,3,3,3,2,3,3,3,5,5,2,3,2,2,3,2,2,2,2,3,5,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,1,2,2.0,2,0.0,3,2,3,3,3,4,4,4,3.0,3,3,3,3,1,1,1,2,1,1,2,4,100.0,1,1,1.0,2,1.0,2,1.0,2,1.0,1,2,2.0,2.0,2.0,50.0,2.0,1.0,1,0,1,40.0,2300,1800,0,852301,경기 악화 제품기기,0,0,0,이,화학제품생산기조작원 화학제품생산기조작원,1.0,1.0,1,1,0,0,0
15455,4,3,5,5,4,5,3,4,3,4,3,4,4,5,4,5,3,1,4,3,2,1,1,1,2,1,1,2,3,3,2,2,2,2,1,2,3,2,3,2,3,3,3,2,2,5,2,1,4,2,1,1,1,1,1,1,1,2,2,4,3,3,3,18,4,2,1.0,1,5.0,5,3,4,4,4,3,4,4,3.0,0,0,0,3,3,1,4,1,2,1,1,3,0.0,1,1,2.0,0,2.0,0,2.0,0,2.0,0,1,5.0,3.0,1.0,39.0,2.0,1.0,4,0,2,20.0,5000,4000,0,416302,레크레이션 이해력 발성 발음 관련 일이 와이어리스 크리에이터,0,행사기획,"크링이션, 1인 케리에이션",인문,리포터 리포터,2.0,3.0,1,0,0,0,0
15456,4,2,5,4,4,5,3,4,4,4,3,2,3,4,4,4,3,3,2,1,2,2,1,1,1,1,1,1,3,3,1,2,1,2,1,1,3,3,1,4,4,4,2,2,4,2,1,1,2,1,1,2,1,1,1,1,1,3,2,2,4,4,3,15,2,4,1.0,1,2.0,2,2,5,4,3,4,4,3,4.0,4,4,4,4,1,1,1,1,1,1,1,2,100.0,1,2,2.0,0,1.0,2,2.0,0,2.0,0,2,4.0,1.0,2.0,30.0,3.0,1.0,1,0,1,48.0,3500,3000,0,240101,운전면허증1종 직무교육 범죄 예방 사회 위해 증가 수갑 경찰봉,0,0,"상담사, 학교보안관",유아교육,경찰관 경찰관,1.0,5.0,5,0,0,0,0
15457,5,3,5,5,5,5,5,3,4,3,3,2,2,5,2,1,3,3,1,1,2,1,1,1,1,1,1,1,4,2,2,1,1,3,2,2,3,2,1,1,4,3,3,2,2,3,1,1,2,1,2,1,1,1,1,1,1,3,3,1,3,3,3,3,1,3,2.0,1,4.0,4,6,3,1,1,3,4,3,3.0,3,3,3,3,1,1,1,2,3,1,1,3,100.0,1,2,1.0,2,1.0,2,1.0,2,1.0,2,2,2.0,4.0,2.0,33.0,5.0,1.0,1,0,1,40.0,4100,3000,0,154104,세포실험 스킬 기계 자동화 감소 연구원 PCR 기기 이미지 장비 현미경 모르겠음,연구원,0,모르겠음,유전공학,비누 및 화장품화학공학기술자 및 연구원 비누 및 화장품화학공학기술자,1.0,1.0,2,0,0,0,0
15458,5,1,5,4,3,5,2,4,2,2,3,4,4,5,1,1,4,1,1,1,1,1,1,5,1,1,1,1,3,3,1,2,1,2,1,3,2,2,1,1,3,4,1,2,1,3,1,1,4,1,2,1,1,1,1,1,1,3,2,2,4,1,2,17,1,2,1.0,1,4.0,4,5,4,3,3,3,4,3,4.0,3,4,4,4,2,1,1,1,2,1,2,2,100.0,1,2,1.0,2,1.0,2,1.0,2,1.0,2,2,4.0,2.0,2.0,30.0,4.0,1.0,1,0,1,45.0,3000,2200,0,29203,국제의료 관광 코디네이터 토익 중국어 고객 응대법 의료 시장 갈수록 테블릿pc 고객 신상카드,0,0,0,간호학,의료관광코디네이터,1.0,1.0,1,0,0,0,0
15459,5,2,4,5,5,5,4,4,5,2,3,4,4,5,3,2,3,3,2,1,1,1,1,1,1,1,1,1,5,1,1,2,4,5,1,3,3,3,1,1,3,4,3,2,1,4,1,1,2,1,2,1,1,1,1,1,1,3,3,2,3,4,2,10,1,2,2.0,2,0.0,6,5,3,3,2,3,3,3,2.0,3,2,4,3,1,2,1,2,1,1,1,2,100.0,1,2,1.0,2,1.0,2,1.0,2,3.0,0,1,3.0,4.0,2.0,35.0,5.0,1.0,3,0,1,40.0,3700,2400,0,411301,변화 문서 프로그램 한글 워드 PPT 없음,편집자 에디터,작가,없음,여가경영학,출판물기획자 출판물기획자,1.0,1.0,1,0,0,0,0
15460,3,1,4,4,4,4,2,3,2,2,2,2,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,2,5,1,3,3,2,1,3,4,4,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,2,5,6,1,2,2.0,1,1.0,3,2,3,3,3,4,3,3,3.0,3,4,4,4,1,1,1,2,1,1,1,4,100.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,2.0,3.0,2.0,38.0,2.0,1.0,1,0,1,40.0,2000,1800,0,29501,업무파악 전산 자동화 시스템 복사기 컴퓨터,0,회사원,0,회계과,사무보조원 사무보조원,1.0,1.0,1,1,0,0,0
15461,4,4,5,5,5,4,5,5,4,5,5,4,2,4,4,4,5,5,5,2,2,3,5,4,4,4,4,4,1,4,3,3,3,3,4,5,5,4,3,2,5,5,2,1,3,4,1,1,5,1,1,1,1,1,1,1,1,5,3,2,4,2,5,15,2,6,1.0,1,2.0,2,4,5,5,5,3,4,3,3.0,2,4,4,4,3,1,1,2,1,1,1,3,75.0,1,1,2.0,0,1.0,2,2.0,0,2.0,0,2,3.0,1.0,1.0,35.0,3.0,1.0,1,0,1,45.0,5500,2800,0,812102,항공정비사 정비 이해 지금 유지 정비용 도구,0,0,0,항공정비,헬리콥터 정비원 헬리콥터 정비원,1.0,5.0,1,0,0,0,0
15462,4,1,3,1,1,3,3,3,3,2,2,3,3,5,1,1,3,3,3,3,2,2,4,1,1,3,3,3,1,4,3,3,3,5,5,2,3,2,1,2,4,4,1,2,3,3,1,1,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,1,2,1.0,1,5.0,5,2,4,4,4,4,4,4,4.0,4,4,4,4,1,2,1,1,1,1,1,4,100.0,1,1,1.0,2,1.0,2,1.0,2,1.0,1,2,4.0,2.0,1.0,50.0,3.0,1.0,1,0,1,48.0,4000,3000,0,824101,기술용접 용접기술 용접 기술 발전 용접맨 장갑,용접,사업,금형기술 강사,전자,용접원(용접기조작원) 용접원,1.0,1.0,1,0,0,0,0
15463,4,5,3,4,4,3,4,2,4,5,5,2,2,5,2,1,4,2,2,1,1,2,1,1,1,1,1,2,2,4,2,3,2,4,1,5,5,5,4,2,3,3,5,5,1,2,1,1,1,1,1,1,1,1,1,1,1,5,5,3,3,3,4,16,5,6,1.0,2,0.0,6,6,4,5,5,4,5,4,4.0,4,3,5,4,3,1,4,1,2,2,3,2,100.0,1,1,1.0,2,1.0,2,1.0,2,3.0,0,2,2.0,3.0,1.0,51.0,6.0,1.0,1,0,1,40.0,9500,7000,0,211101,박사학위 입학 정원 갈수록 컴퓨터 엑셀,0,부교수,0,광고디자인학,대학 교수 대학 교수,1.0,1.0,2,0,0,0,0
15464,5,4,5,5,5,5,4,4,4,2,4,3,3,5,4,4,3,4,4,3,3,3,3,3,1,1,1,1,4,2,2,4,2,4,1,2,4,4,3,3,4,4,4,3,3,4,1,1,2,1,1,2,1,1,1,1,1,4,4,3,3,4,3,14,1,2,2.0,1,2.0,5,6,5,4,4,4,4,3,3.0,3,4,4,4,1,1,1,2,1,1,2,4,100.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,3.0,3.0,2.0,50.0,5.0,1.0,1,0,1,40.0,1800,1800,0,22103,컨설팅 전반적인 업무 인력 때문 엑셀 교육 사업,경영 컨설턴트,사무직,상담사,유전공학,경영·진단 전문가,1.0,1.0,1,0,0,0,0
15465,2,2,2,2,2,4,4,4,2,1,2,2,1,5,1,1,4,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,5,1,4,3,2,2,3,4,3,2,2,4,2,1,1,4,1,1,1,1,1,1,1,1,3,5,5,4,5,2,9,4,1,1.0,2,0.0,2,3,4,4,4,4,4,4,4.0,4,4,4,4,1,1,1,2,1,1,2,3,80.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,1,2.0,4.0,1.0,34.0,4.0,1.0,1,0,1,40.0,2400,2000,0,531701,바리스타 셀프 제조 원두 우유,0,0,0,식품조리학,음료 조리사(바리스타 포함) 음료 조리사(바리스타 포함),1.0,1.0,1,0,0,0,0
15466,5,4,4,3,4,4,4,3,3,4,3,4,3,5,5,1,4,4,4,1,1,1,1,1,1,1,1,1,3,3,2,2,1,2,1,3,4,3,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,3,3,1,1,16,5,1,2.0,1,3.0,2,4,3,3,3,3,2,2,3.0,3,3,4,4,3,1,4,1,1,1,2,3,100.0,1,2,1.0,2,1.0,2,1.0,2,1.0,2,2,2.0,2.0,2.0,43.0,4.0,1.0,1,0,1,40.0,2500,2300,0,212901,아동의 이해 프로그램 견학 연수 컴퓨터 교재,0,보육교사,0,사회복지학,보조교사 보조교사,1.0,1.0,1,0,0,0,0
15467,4,4,5,4,4,5,4,4,3,3,5,4,3,5,4,4,3,2,1,1,1,1,1,1,1,1,1,1,3,3,2,2,3,3,1,5,3,3,3,3,3,3,3,4,4,4,1,1,3,1,1,1,1,1,1,2,1,4,5,5,4,4,3,3,1,2,1.0,1,6.0,5,2,4,3,4,4,4,4,4.0,4,3,3,4,1,1,1,1,1,1,1,4,85.0,1,2,1.0,2,1.0,2,1.0,2,1.0,2,2,3.0,2.0,1.0,44.0,2.0,1.0,1,0,1,50.0,3800,2000,0,862101,패턴사 공장의 기술지도 업무병행 변화 캐드,모델 리스트,의류공장 캐스실작업,MD,인문계,패턴사 패턴사,1.0,1.0,1,0,0,0,0
15468,4,4,5,5,5,5,4,3,3,2,1,2,3,5,4,4,3,2,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,2,1,3,4,4,3,2,3,2,3,4,1,2,1,1,3,1,1,2,1,1,1,1,1,2,1,2,4,5,3,15,2,5,2.0,2,0.0,1,5,4,5,5,5,5,4,1.0,3,3,3,3,3,1,1,1,1,1,2,4,70.0,1,2,2.0,0,1.0,2,2.0,0,2.0,0,2,3.0,4.0,2.0,34.0,3.0,1.0,1,0,1,45.0,4500,1200,0,25401,현상 유지 한글 해당없음,0,없음,"행정사,",컴퓨터정보과,일반행정공무원 일반행정공무원,1.0,5.0,5,0,0,0,0
15469,5,5,5,5,5,5,5,4,5,4,4,5,4,5,4,4,3,2,2,1,1,1,1,1,1,1,1,2,2,4,2,1,1,5,1,3,3,3,3,4,4,4,3,2,1,4,1,1,3,1,2,1,1,1,1,1,1,4,4,5,4,5,3,18,3,5,2.0,1,4.0,6,5,5,4,3,4,4,5,2.0,1,4,5,3,1,1,1,2,1,2,1,3,85.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,1,4.0,4.0,2.0,33.0,5.0,1.0,3,0,1,40.0,3500,2200,0,414701,윤리교육 작품에 대한 이해와 연습 국민소득 향상 이외 문화 예술 욕구 증가 장구 손수건등 없음,0,없음,기관장,무용학,무용가 무용가,1.0,1.0,1,0,0,0,0
15470,3,1,1,1,1,2,2,1,2,2,2,2,1,4,1,1,4,4,2,4,4,2,3,2,1,5,4,2,1,5,1,3,3,4,4,3,2,2,2,3,3,5,2,3,4,4,1,1,2,1,1,1,1,1,1,1,1,3,2,1,1,1,2,3,1,5,2.0,2,0.0,4,2,4,3,3,4,4,3,3.0,3,3,4,4,1,1,1,1,1,1,1,5,100.0,1,2,1.0,2,1.0,2,3.0,0,3.0,0,2,2.0,2.0,1.0,42.0,2.0,1.0,1,0,1,48.0,4800,3000,0,851201,경기 설비장치,0,0,0,기계,화학물 가공장치 조작원 화학물 가공장치 조작원,1.0,1.0,5,0,0,0,0
15471,5,4,4,5,3,5,5,5,5,5,5,2,2,5,1,3,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,5,1,1,4,3,4,1,4,5,4,2,1,3,1,1,1,1,3,2,1,1,1,1,1,1,4,4,4,4,3,13,1,2,2.0,1,4.0,3,6,4,3,2,4,4,1,3.0,3,3,5,3,1,1,1,1,2,1,2,4,40.0,1,2,1.0,2,1.0,2,1.0,1,1.0,1,2,3.0,1.0,1.0,56.0,5.0,1.0,1,0,1,40.0,10000,8000,0,22103,문제해결력 스토리텔링능력 사교적 능력 발표 설득력 논리적 사고력 컴퓨터 능력 활용 사람 판단 역이기 때문 워드프로세서 MS오피스 아래한글 특별히 없음,컨설턴트,0,특별히 없음.,경영학과,경영·진단 전문가,1.0,1.0,1,1,0,0,0
15472,3,2,3,3,3,3,2,2,2,2,2,3,3,5,2,1,3,1,5,1,1,1,1,1,1,4,4,4,1,4,3,2,1,4,5,1,1,1,1,2,3,2,2,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2.0,1,1.0,1,2,1,1,1,1,1,1,1.0,1,1,1,1,1,2,1,2,3,1,1,1,90.0,1,2,1.0,2,1.0,2,1.0,2,3.0,0,2,3.0,1.0,1.0,39.0,2.0,1.0,1,0,1,49.0,2400,2200,0,822301,실무 교육 줄자 몽키,0,섬유회사 근무,0,이,제관원(제관기조작원) 제관원,3.0,4.0,5,0,0,0,0
15473,4,2,4,4,5,4,3,3,4,4,3,3,3,4,3,4,3,4,4,1,4,2,1,1,2,2,2,1,4,2,2,4,2,3,1,2,1,1,2,3,3,2,3,2,1,4,1,1,2,2,1,2,1,1,1,1,2,3,4,3,2,4,2,13,2,3,2.0,1,3.0,5,5,4,4,3,4,5,4,3.0,3,2,4,4,1,1,2,2,3,1,1,3,100.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,2.0,2.0,1.0,31.0,4.0,1.0,1,0,1,52.0,2500,2200,0,122105,시험기기조작기술 인구 감소 고령화 경제성장 저조 인공지능 프로그램 드론 없음,0,산림조합,없음,임학,임학 및 산림학 연구원 임업 및 산림 연구원 및 기술자,1.0,5.0,5,0,0,0,0
15474,5,3,4,2,2,5,5,3,5,3,4,1,2,5,2,1,5,3,2,1,1,1,1,1,1,1,1,1,1,3,3,5,5,3,1,3,3,3,3,1,5,5,4,3,1,1,1,1,2,1,1,1,1,1,1,1,1,3,5,5,4,4,3,18,2,4,2.0,2,0.0,6,3,4,5,3,3,5,3,3.0,4,5,5,4,3,1,1,1,1,1,2,3,100.0,1,2,1.0,2,1.0,2,2.0,0,1.0,1,2,2.0,3.0,1.0,33.0,4.0,1.0,1,0,1,30.0,3500,3000,0,414702,무용 사람 감소 음악 없음,0,없음,없음,무용학,안무가 안무가,1.0,1.0,1,0,0,0,0
15475,4,3,4,2,4,4,3,2,2,2,1,4,2,4,4,2,4,2,3,2,2,3,3,1,3,1,1,4,1,4,3,4,1,5,1,3,3,3,1,1,4,2,2,3,2,4,2,1,4,1,1,1,1,1,1,1,1,4,4,3,3,4,4,6,1,2,1.0,1,2.0,3,2,4,4,4,4,4,3,2.0,3,3,4,3,1,1,1,2,1,1,2,4,90.0,1,2,1.0,2,1.0,2,1.0,2,1.0,2,2,2.0,3.0,1.0,32.0,2.0,1.0,1,0,1,40.0,2600,0,0,701602,문화재수리기능자 단청 수리 실습 한식 조물 자체 감소 공구,0,0,0,문,전통건축기능원 전통건축기능원,1.0,1.0,1,1,0,0,0
15476,4,4,4,4,3,4,4,1,4,2,2,1,1,5,1,1,3,3,1,1,1,1,1,3,1,1,1,1,5,1,1,1,2,2,1,2,3,3,4,1,3,2,3,3,1,1,1,1,1,1,2,2,1,1,1,1,1,3,5,1,4,3,4,13,2,5,2.0,2,0.0,3,5,4,4,3,4,4,4,3.0,3,4,4,4,1,1,1,2,1,1,2,4,80.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,4.0,2.0,1.0,35.0,4.0,1.0,1,0,1,40.0,4500,2500,0,155104,기후변화 컴퓨터 프로그램 실험도구,연구원,0,연구관리자,기계공학,지열시스템연구및개발자,1.0,1.0,1,1,0,0,0
15477,5,1,5,3,2,5,1,4,2,2,2,2,3,5,1,1,5,1,1,1,1,1,1,5,1,1,1,4,2,2,2,2,2,4,4,3,2,2,1,1,3,4,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,4,2,1,5,1,3,17,1,3,1.0,2,0.0,3,2,3,3,2,2,4,3,2.0,3,3,4,3,2,1,1,2,1,1,1,4,100.0,1,2,1.0,2,1.0,2,3.0,0,2.0,0,2,4.0,1.0,2.0,34.0,3.0,1.0,1,0,1,40.0,2040,1800,0,307501,간호조무사 노인 인구 증가 열체온기 주사기,간호사,마트 판매원,수술실 전문간호사,국어국문학,간호조무사 간호조무사,1.0,1.0,5,1,0,0,0
